59.7846 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.7349 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=103, pos=array([ 0.16357217, -0.32261194]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.7353 	EXP 	window1: mouseVisible = True
5.7408 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=293, pos=array([0.04440331, 0.32161205]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.7412 	EXP 	window1: mouseVisible = True
5.7466 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=344, pos=array([0.21044197, 0.34432065]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.7648 	EXP 	fixtion: autoDraw = False
5.7648 	EXP 	target: autoDraw = False
5.7648 	EXP 	distr: autoDraw = False
5.7648 	EXP 	distr: autoDraw = False
5.7648 	EXP 	distr: autoDraw = False
5.7648 	EXP 	distr: autoDraw = False
5.7648 	EXP 	distr: autoDraw = False
5.7648 	EXP 	distr: autoDraw = True
5.7648 	EXP 	distr: autoDraw = True
5.7648 	EXP 	distr: autoDraw = True
5.7648 	EXP 	distr: autoDraw = True
5.7648 	EXP 	distr: autoDraw = True
5.7648 	EXP 	fixtion: autoDraw = True
5.7648 	EXP 	target: autoDraw = True
5.9446 	DATA 	Mouse:  Left button up, pos=(272,171)
9.0963 	DATA 	Mouse: Left button down, pos=(235,42)
9.0995 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
9.1007 	EXP 	window1: mouseVisible = True
9.1068 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=348, pos=array([-0.12367638, -0.39512526]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.1071 	EXP 	window1: mouseVisible = True
9.1128 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=78, pos=array([-0.11104742, -0.00086961]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.1131 	EXP 	window1: mouseVisible = True
9.1188 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=124, pos=array([-0.08966901,  0.33125925]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.1191 	EXP 	window1: mouseVisible = True
9.1247 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=289, pos=array([0.02574399, 0.39565858]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.1251 	EXP 	window1: mouseVisible = True
9.1312 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=211, pos=array([-0.37421122,  0.33738805]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.1514 	EXP 	fixtion: autoDraw = False
9.1514 	EXP 	target: autoDraw = False
9.1514 	EXP 	distr: autoDraw = False
9.1514 	EXP 	distr: autoDraw = False
9.1514 	EXP 	distr: autoDraw = False
9.1514 	EXP 	distr: autoDraw = False
9.1514 	EXP 	distr: autoDraw = False
9.1514 	EXP 	distr: autoDraw = True
9.1514 	EXP 	distr: autoDraw = True
9.1514 	EXP 	distr: autoDraw = True
9.1514 	EXP 	distr: autoDraw = True
9.1514 	EXP 	distr: autoDraw = True
9.1514 	EXP 	fixtion: autoDraw = True
9.1514 	EXP 	target: autoDraw = True
9.2948 	DATA 	Mouse:  Left button up, pos=(235,42)
23.5995 	DATA 	Mouse: Left button down, pos=(110,470)
23.6293 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
23.6300 	EXP 	window1: mouseVisible = True
