delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,187,7,15,space,1.3112448000001677,None,5,1,[1.4266654000002745],[1.4266758000003392],15,7,187,7,1243.2303081000005,,1243.2193584000001,1243.2303081000005,1244.2302101999999,1244.2302101999999,1244.2302101999999,1245.5487552,space,1.3112448000001677,None,1245.5495256999998,1245.9636242666663,1246.2970316000005,1246.2608535000004,1246.2615331000002,1246.2970316000005,1246.2970316000005,1246.2970316000005,1247.7243634000001,5,1,[1.4266654000002745],[1.4266758000003392],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,188,8,15,space,0.5569298999998864,None,68,1,[2.2423618000002534],[2.2423916999996436],15,8,188,1,1247.7391927000003,,1247.7246307999999,1247.7391927000003,1248.7394387999998,1248.7394387999998,1248.7394387999998,1249.3078798000001,space,0.5569298999998864,None,1249.3090840999998,1249.714127566667,1250.0475602000001,1250.0109560000005,1250.0116896000004,1250.0475602000001,1250.0475602000001,1250.0475602000001,1252.2913150999998,68,1,[2.2423618000002534],[2.2423916999996436],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,189,9,15,space,0.44456520000039745,None,73,1,[2.520090299999538],[2.52011020000009],15,9,189,0,1252.3062470999998,,1252.2917874999998,1252.3062470999998,1253.3066298999997,1253.3066298999997,1253.3066298999997,1253.7585796999997,space,0.44456520000039745,None,1253.7606042000002,1253.8644236666667,1254.1977106,1254.1609592,1254.1616833000003,1254.1977106,1254.1977106,1254.1977106,1256.7188363,73,1,[2.520090299999538],[2.52011020000009],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,190,10,15,space,0.28580760000022565,None,409,1,[3.284071899999617],[3.284086099999513],15,10,190,8,1256.7306243999997,,1256.7191757000005,1256.7306243999997,1257.7314429000003,1257.7314429000003,1257.7314429000003,1258.0333581999998,space,0.28580760000022565,None,1258.0346750000003,1258.7479513666665,1259.0728101999998,1259.0508547000004,1259.0513545,1259.0728101999998,1259.0728101999998,1259.0728101999998,1262.3578413,409,1,[3.284071899999617],[3.284086099999513],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,191,11,15,space,0.45804800000041723,None,863,1,[2.7335282000003644],[2.733549800000219],15,11,191,4,1262.373709,,1262.3581387999998,1262.373709,1263.3734391000003,1263.3734391000003,1263.3734391000003,1263.841699,space,0.45804800000041723,None,1263.8429245000002,1264.2481572666663,1264.5832198000003,1264.5513923000003,1264.5521190000004,1264.5832198000003,1264.5832198000003,1264.5832198000003,1267.3181423,863,1,[2.7335282000003644],[2.733549800000219],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,192,0,16,space,0.378174499999659,None,705,1,[3.371618600000147],[3.371640600000319],16,0,192,1,1267.3313250000006,,1267.3186447000003,1267.3313250000006,1268.3316024,1268.3316024,1268.3316024,1268.7174674000003,space,0.378174499999659,None,1268.7187344999998,1269.1316415666668,1269.4690698999998,1269.4312986999998,1269.4321315000002,1269.4690698999998,1269.4690698999998,1269.4690698999998,1272.8419037999997,705,1,[3.371618600000147],[3.371640600000319],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,193,1,16,space,0.36731330000020534,None,693 ,1,[3.126771999999619],[3.126781199999641],16,1,193,3,1272.8572387,,1272.8423856000004,1272.8572387,1273.8571889999998,1273.8571889999998,1273.8571889999998,1274.2417582000003,space,0.36731330000020534,None,1274.242589,1274.3569649666667,1274.698237,1274.6609958000004,1274.6618285,1274.698237,1274.698237,1274.698237,1277.8258566,693 ,1,[3.126771999999619],[3.126781199999641],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,194,2,16,space,1.4273628000000826,None,583 ,1,[2.8728334000006726],[2.8728503000002092],16,2,194,4,1277.8405078,,1277.8260925999998,1277.8405078,1278.8406930000006,1278.8406930000006,1278.8406930000006,1280.2761101,space,1.4273628000000826,None,1280.2773621000001,1280.6822120666664,1281.0153771,1280.9811616000002,1280.9821082000003,1281.0153771,1281.0153771,1281.0153771,1283.8890996000005,583 ,1,[2.8728334000006726],[2.8728503000002092],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,195,3,16,space,1.7277724000005037,None,356,1,[1.841290499999559],[1.8413105999998152],16,3,195,0,1283.9075014000005,,1283.8894664000004,1283.9075014000005,1284.8911430000003,1284.8911430000003,1284.9077225000005,1286.6268059,space,1.7277724000005037,None,1286.6280109000004,1286.7324841666666,1287.0657926999997,1287.0309649000005,1287.0319386000006,1287.0657926999997,1287.0657926999997,1287.0657926999997,1288.9082797000005,356,1,[1.841290499999559],[1.8413105999998152],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,196,4,16,space,0.7452011000004859,None,67,1,[1.4780424000000494],[1.4780652999997983],16,4,196,10,1288.9245723,,1288.9087556,1288.9245723,1289.9080808000003,1289.9080808000003,1289.9246158,1290.6595483000006,space,0.7452011000004859,None,1290.6608298000006,1291.0665263666667,1291.3909648000003,1291.3611329,1291.3636995000002,1291.3909648000003,1291.3909648000003,1291.3909648000003,1292.8699249000006,67,1,[1.4780424000000494],[1.4780652999997983],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,197,5,16,space,0.25857299999915995,None,24,1,[1.6979329999994661],[1.697942900000271],16,5,197,11,1292.8822198000003,,1292.8702131000005,1292.8822198000003,1293.8828568000004,1293.8828568000004,1293.8828568000004,1294.1514589000003,space,0.25857299999915995,None,1294.1527382999998,1294.866230166667,1295.2020687,1295.1707898,1295.1714976999997,1295.2020687,1295.2020687,1295.2020687,1296.9007720000004,24,1,[1.6979329999994661],[1.697942900000271],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,198,6,16,space,0.7235095000005458,None,26,1,[1.5999079000002894],[1.5999321999997846],16,6,198,7,1296.9159273999999,,1296.9010296000001,1296.9159273999999,1297.9163278,1297.9163278,1297.9163278,1298.6516164999998,space,0.7235095000005458,None,1298.6528364,1299.0664058666669,1299.4020108,1299.3707433000004,1299.3714544999998,1299.4020108,1299.4020108,1299.4020108,1301.0032541000005,26,1,[1.5999079000002894],[1.5999321999997846],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,199,7,16,space,1.5556919999999081,None,984,1,[1.984104799999841],[1.9841290999993362],16,7,199,2,1301.0164940999998,,1301.0037299,1301.0164940999998,1302.0164711000002,1302.0164711000002,1302.0164711000002,1303.5852304000005,space,1.5556919999999081,None,1303.5864160000006,1304.2998695666672,1304.6332613,1304.6011070999998,1304.6018325,1304.6332613,1304.6332613,1304.6332613,1306.6187055000005,984,1,[1.984104799999841],[1.9841290999993362],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,200,8,16,space,0.8299006999995981,None,874,1,[1.8415623000000778],[1.8415838000000804],16,8,200,6,1306.6333366000003,,1306.6192627000005,1306.6333366000003,1307.6341674999999,1307.6341674999999,1307.6341674999999,1308.4694771,space,0.8299006999995981,None,1308.4710649000003,1308.5834488666667,1308.9004716000004,1308.8804198000003,1308.8808598,1308.9004716000004,1308.9004716000004,1308.9004716000004,1310.7432725000003,874,1,[1.8415623000000778],[1.8415838000000804],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,201,9,16,space,0.41933719999997265,None,872,1,[1.7855090000002747],[1.7855288000000655],16,9,201,9,1310.7587962000002,,1310.7437672,1310.7587962000002,1311.7592514000003,1311.7592514000003,1311.7592514000003,1312.1944616000005,space,0.41933719999997265,None,1312.1963140000003,1312.3000571666669,1312.6334098000002,1312.6009487000006,1312.6016716999998,1312.6334098000002,1312.6334098000002,1312.6334098000002,1314.4202705000002,872,1,[1.7855090000002747],[1.7855288000000655],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,202,10,16,space,0.7494546999996601,None,874,1,[2.969436499999574],[2.969454600000063],16,10,202,5,1314.4337588000003,,1314.4207517,1314.4337588000003,1315.4336651999997,1315.4336651999997,1315.4336651999997,1316.1859871000001,space,0.7494546999996601,None,1316.1873019,1316.900504566667,1317.234129,1317.2008553,1317.2015771000001,1317.234129,1317.234129,1317.234129,1320.2044558000002,874,1,[2.969436499999574],[2.969454600000063],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,203,11,16,space,2.5863343999999415,None,973,1,[2.2692609000005177],[2.269281900000351],16,11,203,8,1320.2169743999998,,1320.2047103999998,1320.2169743999998,1321.2170851000005,1321.2170851000005,1321.2170851000005,1323.8188624999998,space,2.5863343999999415,None,1323.8196459000005,1324.5341504666665,1324.8674649,1324.8310834,1324.8318799000003,1324.8674649,1324.8674649,1324.8674649,1327.1379099,973,1,[2.2692609000005177],[2.269281900000351],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,204,0,17,space,0.631160899999486,None,873,1,[2.486457999999402],[2.486479000000145],17,0,204,8,1327.1507923000004,,1327.1383754000003,1327.1507923000004,1328.1509332,1328.1509332,1328.1509332,1328.7861214999998,space,0.631160899999486,None,1328.7873354999997,1329.5010051666666,1329.8342865,1329.8010846000002,1329.8018459999998,1329.8342865,1329.8342865,1329.8342865,1332.3220736999997,873,1,[2.486457999999402],[2.486479000000145],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,205,1,17,space,3.6258827999999994,None,873,1,[2.3056247000004078],[2.3056415999999444],17,1,205,10,1332.3344295000002,,1332.3225829999997,1332.3344295000002,1333.3341173000003,1333.3341173000003,1333.3341173000003,1336.9711423000003,space,3.6258827999999994,None,1336.9723564,1337.3847246666671,1337.7181222000004,1337.6807881999998,1337.6815523999999,1337.7181222000004,1337.7181222000004,1337.7181222000004,1340.0246640999999,873,1,[2.3056247000004078],[2.3056415999999444],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,206,2,17,space,1.6998428999995667,None,873,1,[2.0027601000001596],[2.002781700000014],17,2,206,6,1340.0434061,,1340.0249914,1340.0434061,1341.0269512,1341.0269512,1341.0434875000005,1342.72921,space,1.6998428999995667,None,1342.7304433000004,1342.8348786666663,1343.1687400000005,1343.1307822000003,1343.1315443999997,1343.1687400000005,1343.1687400000005,1343.1687400000005,1345.1725362000002,873,1,[2.0027601000001596],[2.002781700000014],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,207,3,17,space,1.5982242000000042,None,45,1,[1.4593553999993674],[1.459376699999666],17,3,207,3,1345.1845379000001,,1345.1729276,1345.1845379000001,1346.1851295000001,1346.1851295000001,1346.1851295000001,1347.7872504000002,space,1.5982242000000042,None,1347.7885683,1347.9042487666663,1348.2518666,1348.2052573000005,1348.2059640000002,1348.2518666,1348.2518666,1348.2518666,1349.7125615999998,45,1,[1.4593553999993674],[1.459376699999666],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,208,4,17,space,1.4446121999999377,None,98 ,1,[2.437347199999749],[2.4373599000000468],17,4,208,2,1349.7272588,,1349.7130297999997,1349.7272588,1350.7277197999997,1350.7277197999997,1350.7277197999997,1352.1795865,space,1.4446121999999377,None,1352.1808352000003,1352.8854327666666,1353.2187457000005,1353.1808908999997,1353.1816074000003,1353.2187457000005,1353.2187457000005,1353.2187457000005,1355.6570551,98 ,1,[2.437347199999749],[2.4373599000000468],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,209,5,17,space,1.4713879999999335,None,83,1,[2.249848700000257],[2.2498648999999205],17,5,209,0,1355.6686101999999,,1355.6574285000002,1355.6686101999999,1356.6688933,1356.6688933,1356.6688933,1358.1541619000004,space,1.4713879999999335,None,1358.1553750999997,1358.268970566667,1358.6041871000002,1358.5707116999997,1358.5714985999998,1358.6041871000002,1358.6041871000002,1358.6041871000002,1360.8555972,83,1,[2.249848700000257],[2.2498648999999205],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,210,6,17,space,0.49127169999974285,None,83,1,[1.476750599999832],[1.4767731000001731],17,6,210,7,1360.8687058,,1360.8561136000003,1360.8687058,1361.8690864000005,1361.8690864000005,1361.8690864000005,1362.3709943,space,0.49127169999974285,None,1362.3722277000002,1362.7859634666672,1363.1192255,1363.0811766000002,1363.0851374,1363.1192255,1363.1192255,1363.1192255,1364.5972877,83,1,[1.476750599999832],[1.4767731000001731],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,211,7,17,space,2.284583499999826,None,95,1,[2.160862400000042],[2.1608839000000444],17,7,211,4,1364.6112200000002,,1364.5977607999998,1364.6112200000002,1365.6112261000003,1365.6112261000003,1365.6112261000003,1367.9128554000004,space,2.284583499999826,None,1367.9140696,1368.3277861666663,1368.6593077000002,1368.6310577,1368.6340121999997,1368.6593077000002,1368.6593077000002,1368.6593077000002,1370.8213928,95,1,[2.160862400000042],[2.1608839000000444],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,212,8,17,space,0.272999400000117,None,94,1,[1.7162349999998696],[1.7162552999998297],17,8,212,9,1370.8361439000005,,1370.8218696,1370.8361439000005,1371.8361983999998,1371.8361983999998,1371.8361983999998,1372.1215454999997,space,0.272999400000117,None,1372.1227915000004,1372.2361763666665,1372.5757506000004,1372.5408574999997,1372.5416429000002,1372.5757506000004,1372.5757506000004,1372.5757506000004,1374.2934041000003,94,1,[1.7162349999998696],[1.7162552999998297],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,213,9,17,space,0.2865169999995487,None,3,1,[1.6871216999998069],[1.6871432999996614],17,9,213,1,1374.3116507999998,,1374.2938926000002,1374.3116507999998,1375.2951501000002,1375.2951501000002,1375.3116682000004,1375.5976446999998,space,0.2865169999995487,None,1375.5989221000004,1376.0031584666665,1376.352668,1376.301065,1376.3047203,1376.352668,1376.352668,1376.352668,1378.0411184,3,1,[1.6871216999998069],[1.6871432999996614],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,214,10,17,space,2.4007732000000033,None,873,1,[1.7019906999994419],[1.7020081999999093],17,10,214,11,1378.0534638000004,,1378.0415957,1378.0534638000004,1379.0531549000002,1379.0531549000002,1379.0531549000002,1381.4562571000001,space,2.4007732000000033,None,1381.4574697000003,1382.1700015666672,1382.5033224000003,1382.4710419999997,1382.4741865,1382.5033224000003,1382.5033224000003,1382.5033224000003,1384.2066319,873,1,[1.7019906999994419],[1.7020081999999093],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,215,11,17,space,1.5566822999999204,None,03,1,[2.6168954000004305],[2.616912299999967],17,11,215,5,1384.2200932,,1384.2071054000003,1384.2200932,1385.2201185999998,1385.2201185999998,1385.2201185999998,1386.7890885000002,space,1.5566822999999204,None,1386.7903968000005,1387.503567266667,1387.8368614000005,1387.8006547,1387.8013821,1387.8368614000005,1387.8368614000005,1387.8368614000005,1390.4546293999997,03,1,[2.6168954000004305],[2.616912299999967],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,216,0,18,space,1.4280078000001595,None,40,1,[1.983481700000084],[1.9834984999997687],18,0,216,0,1390.4700856000004,,1390.4548581000004,1390.4700856000004,1391.4700408000003,1391.4700408000003,1391.4700408000003,1392.9046912,space,1.4280078000001595,None,1392.9053835999998,1393.0202405666666,1393.3423017999999,1393.3204062999998,1393.3208307999998,1393.3423017999999,1393.3423017999999,1393.3423017999999,1395.3268217999998,40,1,[1.983481700000084],[1.9834984999997687],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,217,1,18,space,0.368936500000018,None,60,1,[1.9929388999998991],[1.9929595000003246],18,1,217,10,1395.3458358000003,,1395.3270957999998,1395.3458358000003,1396.3293458000003,1396.3293458000003,1396.3458536000003,1396.7144969000005,space,0.368936500000018,None,1396.7157741000005,1397.120623366667,1397.4539501000004,1397.4208245000004,1397.4215589,1397.4539501000004,1397.4539501000004,1397.4539501000004,1399.4481099,60,1,[1.9929388999998991],[1.9929595000003246],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,218,2,18,space,0.24623429999974178,None,59,1,[1.717724700000872],[1.7177605000006224],18,2,218,7,1399.4628004,,1399.4485781999997,1399.4628004,1400.4628194000002,1400.4628194000002,1400.4628194000002,1400.7148395999998,space,0.24623429999974178,None,1400.7160408000004,1401.1209305666669,1401.4541089999998,1401.4208318000005,1401.421632,1401.4541089999998,1401.4541089999998,1401.4541089999998,1403.1731948000001,59,1,[1.717724700000872],[1.7177605000006224],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,219,3,18,space,1.048140300000341,None,78,1,[1.900681799999802],[1.900707699999657],18,3,219,6,1403.1875544,,1403.1736777,1403.1875544,1404.1877787999997,1404.1877787999997,1404.1877787999997,1405.2402678000003,space,1.048140300000341,None,1405.2415556,1405.3544912666664,1405.6878348000005,1405.6509300000002,1405.6521409000002,1405.6878348000005,1405.6878348000005,1405.6878348000005,1407.5898971000001,78,1,[1.900681799999802],[1.900707699999657],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,220,4,18,space,0.9685251999999309,None,52,1,[2.634057700000085],[2.634080900000299],18,4,220,11,1407.6043194999997,,1407.5903779000005,1407.6043194999997,1408.6045168000005,1408.6045168000005,1408.6045168000005,1409.5897147,space,0.9685251999999309,None,1409.5909285000002,1410.3047189666665,1410.6379001,1410.6006727999998,1410.6013986000003,1410.6379001,1410.6379001,1410.6379001,1413.2732124,52,1,[2.634057700000085],[2.634080900000299],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,221,5,18,space,0.3077352999998766,None,83,1,[2.076173899999958],[2.0761960999998337],18,5,221,3,1413.2880233,,1413.2736833000004,1413.2880233,1414.2880373000003,1414.2880373000003,1414.2880373000003,1414.6068400999998,space,0.3077352999998766,None,1414.608259,1414.7214453666663,1415.0547327,1415.0209619000002,1415.0217472999998,1415.0547327,1415.0547327,1415.0547327,1417.1322814999999,83,1,[2.076173899999958],[2.0761960999998337],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,222,6,18,space,1.0500950000005105,None,74,1,[2.3344542000004367],[2.334467499999846],18,6,222,8,1417.1468264,,1417.1328571999998,1417.1468264,1418.1472969000001,1418.1472969000001,1418.1472969000001,1419.1997665000004,space,1.0500950000005105,None,1419.2010627000004,1419.9050806666671,1420.2296141000002,1420.2006191000005,1420.2013266999998,1420.2296141000002,1420.2296141000002,1420.2296141000002,1422.5651641999998,74,1,[2.3344542000004367],[2.334467499999846],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,223,7,18,space,0.4547277000001486,None,59,1,[1.2042952000001605],[1.2043175999997402],18,7,223,5,1422.5804014999999,,1422.5655344000002,1422.5804014999999,1423.5804485000003,1423.5804485000003,1423.5804485000003,1424.0492804,space,0.4547277000001486,None,1424.0505159999998,1424.755313866667,1425.0886181,1425.0506935999997,1425.0514373,1425.0886181,1425.0886181,1425.0886181,1426.2940991,59,1,[1.2042952000001605],[1.2043175999997402],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,224,8,18,space,0.26171720000002097,None,73,1,[2.084885700000086],[2.0849145000001954],18,8,224,9,1426.3061118,,1426.2947864000002,1426.3061118,1427.305288,1427.305288,1427.305288,1427.5740295,space,0.26171720000002097,None,1427.5752496999999,1427.688577366667,1428.0218984999997,1427.9905632000005,1427.991265,1428.0218984999997,1428.0218984999997,1428.0218984999997,1430.1079110000005,73,1,[2.084885700000086],[2.0849145000001954],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,225,9,18,space,0.3026892999996562,None,74,1,[1.6355383999998594],[1.635550300000432],18,9,225,4,1430.1219720000004,,1430.1081472,1430.1219720000004,1431.1219243,1431.1219243,1431.1219243,1431.4398220999997,space,0.3026892999996562,None,1431.4408539,1431.8552160666666,1432.1778596999998,1432.1503479999997,1432.1508745000006,1432.1778596999998,1432.1778596999998,1432.1778596999998,1433.8142795999997,74,1,[1.6355383999998594],[1.635550300000432],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,226,10,18,space,0.7950767000002088,None,64,1,[2.758661099999699],[2.7586762999999337],18,10,226,1,1433.8308733999997,,1433.814605,1433.8308733999997,1434.8143869,1434.8143869,1434.8309687000005,1435.6164702,space,0.7950767000002088,None,1435.6179130000005,1436.0223985666669,1436.3557437000004,1436.3206218999999,1436.3214067000004,1436.3557437000004,1436.3557437000004,1436.3557437000004,1439.1158861,64,1,[2.758661099999699],[2.7586762999999337],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,227,11,18,space,0.7186246999999639,None,04,1,[2.79641410000022],[2.796437999999398],18,11,227,2,1439.131156,,1439.1162623000005,1439.131156,1440.1311867,1440.1311867,1440.1311867,1440.8668997999998,space,0.7186246999999639,None,1440.8687347,1441.5726030666672,1441.9103243000004,1441.8707687,1441.8724938,1441.9103243000004,1441.9103243000004,1441.9103243000004,1444.7080931000005,04,1,[2.79641410000022],[2.796437999999398],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,228,0,19,space,0.9151720999998361,None,87,1,[2.716474699999708],[2.716486000000259],19,0,228,5,1444.7226008000002,,1444.7085633000002,1444.7226008000002,1445.7228130999997,1445.7228130999997,1445.7228130999997,1446.6499297000005,space,0.9151720999998361,None,1446.6511624,1447.3562424666668,1447.6908237000002,1447.6606144000002,1447.6615363000005,1447.6908237000002,1447.6908237000002,1447.6908237000002,1450.4080309000005,87,1,[2.716474699999708],[2.716486000000259],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,229,1,19,space,1.5621819000007235,None,76,1,[2.8314353999994637],[2.8314589999999953],19,1,229,4,1450.4226461000003,,1450.4082720000001,1450.4226461000003,1451.4230422000005,1451.4230422000005,1451.4230422000005,1452.9917449999998,space,1.5621819000007235,None,1452.992968,1453.406459866667,1453.7425440000002,1453.7109016999998,1453.7116167,1453.7425440000002,1453.7425440000002,1453.7425440000002,1456.5751968999998,76,1,[2.8314353999994637],[2.8314589999999953],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,230,2,19,space,1.9823624999999083,None,643,1,[1.9006772000002456],[1.9007030000002487],19,2,230,0,1456.589912,,1456.5756678000002,1456.589912,1457.5823867000004,1457.5823867000004,1457.5986865999998,1459.5676770000005,space,1.9823624999999083,None,1459.5689603000005,1459.673426566667,1460.0067934000003,1459.9707130000002,1459.9717426000002,1460.0067934000003,1460.0067934000003,1460.0067934000003,1461.9090596,643,1,[1.9006772000002456],[1.9007030000002487],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,231,3,19,space,1.4561250000006112,None,45,1,[1.5242276999997557],[1.524250800000118],19,3,231,6,1461.9234229999997,,1461.9096262999997,1461.9234229999997,1462.9239117000002,1462.9239117000002,1462.9239117000002,1464.3925881,space,1.4561250000006112,None,1464.3937931000005,1464.5069007666668,1464.8425397000005,1464.8126446,1464.8135962000001,1464.8425397000005,1464.8425397000005,1464.8425397000005,1466.3681074,45,1,[1.5242276999997557],[1.524250800000118],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,232,4,19,space,1.8369041000005382,None,566,1,[1.681459000000359],[1.6814750000003187],19,4,232,3,1466.3823656999998,,1466.3686060000005,1466.3823656999998,1467.3821460000004,1467.3821460000004,1467.3821460000004,1469.2247069,space,1.8369041000005382,None,1469.2252666999998,1469.340165866667,1469.6605606999997,1469.6405572999997,1469.6410311000004,1469.6605606999997,1469.6605606999997,1469.6605606999997,1471.3431305999998,566,1,[1.681459000000359],[1.6814750000003187],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
