thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixtion.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
130,0,130,[-0.13166666666666665],[0.485],[1],[0],[0],[3.7075684999999794],['target'],130,0,130,0,289.2729474999999,,10,289.2584390999998,289.2729474999999,289.2729474999999,0.02520649999996749,292.96641680000016,[-0.13166666666666665],[0.485],[1],[0],[0],[3.7075684999999794],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
131,0,131,[-0.255],[-0.24833333333333332],[1],[0],[0],[4.0703953000002],['target'],131,0,131,0,293.01521549999984,,10,292.99622639999984,293.01521549999984,293.01521549999984,0.0296662999999171,297.06702710000013,[-0.255],[-0.24833333333333332],[1],[0],[0],[4.0703953000002],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
132,0,132,[0.18833333333333332],[0.01],[1],[0],[0],[2.1178187000000435],['target'],132,0,132,0,297.09404199999994,,5,297.0820787,297.09404199999994,297.09404199999994,0.014852900000278169,299.2003473000002,[0.18833333333333332],[0.01],[1],[0],[0],[2.1178187000000435],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
133,0,133,[-0.41833333333333333],[0.39],[1],[0],[0],[2.5530719000003046],['target'],133,0,133,0,299.2272977,,5,299.2132385000002,299.2272977,299.2272977,0.012754400000176247,301.76673080000023,[-0.41833333333333333],[0.39],[1],[0],[0],[2.5530719000003046],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
134,0,134,[-0.04833333333333333],[0.18166666666666667],[1],[0],[0],[2.405067500000314],['target'],134,0,134,0,301.8089384000002,,10,301.7946223000001,301.8089384000002,301.8089384000002,0.02770490000011705,304.2000771999999,[-0.04833333333333333],[0.18166666666666667],[1],[0],[0],[2.405067500000314],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
135,0,135,[0.4766666666666667],[-0.32166666666666666],[1],[0],[0],[3.358416000000034],['target'],135,0,135,0,304.2459454000002,,10,304.22694190000016,304.2459454000002,304.2459454000002,0.026714999999967404,307.58582090000004,[0.4766666666666667],[-0.32166666666666666],[1],[0],[0],[3.358416000000034],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
136,0,136,[0.3383333333333333],[-0.025],[1],[0],[0],[1.8119339999998374],['target'],136,0,136,0,307.61893369999984,,5,307.6051359999999,307.61893369999984,307.61893369999984,0.019126800000321964,309.4174442000001,[0.3383333333333333],[-0.025],[1],[0],[0],[1.8119339999998374],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
137,0,137,[-0.49],[-0.43],[1],[0],[0],[4.472148500000003],['target'],137,0,137,0,309.45939740000017,,10,309.445031,309.45939740000017,309.45939740000017,0.027428899999904388,313.91759479999996,[-0.49],[-0.43],[1],[0],[0],[4.472148500000003],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
138,0,138,[-0.34],[-0.34],[1],[0],[0],[3.0421324999997523],['target'],138,0,138,0,313.95757519999984,,10,313.94316060000006,313.95757519999984,313.95757519999984,0.025389999999788415,316.98572360000003,[-0.34],[-0.34],[1],[0],[0],[3.0421324999997523],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
139,0,139,[-0.4],[0.26666666666666666],[1],[0],[0],[2.08803510000007],['target'],139,0,139,0,317.02631469999983,,10,317.0118335999998,317.02631469999983,317.02631469999983,0.025894400000197493,319.10024690000023,[-0.4],[0.26666666666666666],[1],[0],[0],[2.08803510000007],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
140,0,140,[0.165],[-0.04],[1],[0],[0],[1.653748700000051],['target'],140,0,140,0,319.1281419999998,,5,319.11370310000007,319.1281419999998,319.1281419999998,0.013280300000133138,320.76783009999986,[0.165],[-0.04],[1],[0],[0],[1.653748700000051],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
141,0,141,[-0.49333333333333335],[0.145],[1],[0],[0],[2.4571860000000925],['target'],141,0,141,0,320.8081853000001,,10,320.7926880000002,320.8081853000001,320.8081853000001,0.024723200000153156,323.2502357000001,[-0.49333333333333335],[0.145],[1],[0],[0],[2.4571860000000925],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
142,0,142,[0.22333333333333333],[-0.07],[1],[0],[0],[1.8041070999997828],['target'],142,0,142,0,323.2783372000001,,5,323.26347150000015,323.2783372000001,323.2783372000001,0.013085300000057032,325.0679551999999,[0.22333333333333333],[-0.07],[1],[0],[0],[1.8041070999997828],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
143,0,143,[-0.38166666666666665],[-0.11833333333333333],[1],[0],[0],[1.772416699999667],['target'],143,0,143,0,325.1101799999999,,10,325.09577030000014,325.1101799999999,325.1101799999999,0.02764389999993,326.86859070000014,[-0.38166666666666665],[-0.11833333333333333],[1],[0],[0],[1.772416699999667],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
144,0,144,[0.37],[0.07333333333333333],[1],[0],[0],[3.038498100000197],['target'],144,0,144,0,326.9101284000001,,10,326.8957349,326.9101284000001,326.9101284000001,0.026948600000196166,329.93463270000007,[0.37],[0.07333333333333333],[1],[0],[0],[3.038498100000197],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
145,0,145,[-0.4716666666666667],[0.18833333333333332],[1],[0],[0],[2.2246665000002395],['target'],145,0,145,0,329.9739830000001,,10,329.9595830999999,329.9739830000001,329.9739830000001,0.02479410000023563,332.18463750000024,[-0.4716666666666667],[0.18833333333333332],[1],[0],[0],[2.2246665000002395],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
146,0,146,[0.09],[-0.4683333333333333],[1],[0],[0],[2.537121300000308],['target'],146,0,146,0,332.21199230000025,,5,332.19813610000006,332.21199230000025,332.21199230000025,0.013347900000098889,334.7356612000001,[0.09],[-0.4683333333333333],[1],[0],[0],[2.537121300000308],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
147,0,147,[0.43333333333333335],[-0.20333333333333334],[1],[0],[0],[3.3514165000001412],['target'],147,0,147,0,334.76214349999987,,5,334.74969179999994,334.76214349999987,334.76214349999987,0.013860600000043632,338.10147600000005,[0.43333333333333335],[-0.20333333333333334],[1],[0],[0],[3.3514165000001412],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
148,0,148,[0.20666666666666667],[-0.4066666666666667],[1],[0],[0],[3.0250083999999333],['target'],148,0,148,0,338.1407138000002,,10,338.1263188999999,338.1407138000002,338.1407138000002,0.024708999999802472,341.15173770000024,[0.20666666666666667],[-0.4066666666666667],[1],[0],[0],[3.0250083999999333],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
149,0,149,[-0.3433333333333333],[-0.465],[1],[0],[0],[2.83875610000041],['target'],149,0,149,0,341.19401410000023,,10,341.1796864999999,341.19401410000023,341.19401410000023,0.02772580000009839,344.0188449999998,[-0.3433333333333333],[-0.465],[1],[0],[0],[2.83875610000041],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
150,0,150,[-0.4583333333333333],[-0.23333333333333334],[1],[0],[0],[2.1204720999999154],['target'],150,0,150,0,344.04585329999986,,5,344.03168389999996,344.04585329999986,344.04585329999986,0.012668399999711255,346.15256190000014,[-0.4583333333333333],[-0.23333333333333334],[1],[0],[0],[2.1204720999999154],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
151,0,151,[-0.4683333333333333],[-0.11833333333333333],[1],[0],[0],[1.468544700000166],['target'],151,0,151,0,346.1792779,,5,346.1657364,346.1792779,346.1792779,0.013043100000231789,347.6346623000002,[-0.4683333333333333],[-0.11833333333333333],[1],[0],[0],[1.468544700000166],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
152,0,152,[-0.285],[-0.09166666666666666],[1],[0],[0],[1.4547473000002356],['target'],152,0,152,0,347.66270139999983,,5,347.6475302000001,347.66270139999983,347.66270139999983,0.012732299999697716,349.10266720000004,[-0.285],[-0.09166666666666666],[1],[0],[0],[1.4547473000002356],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
153,0,153,[0.445],[0.35333333333333333],[1],[0],[0],[2.218013300000166],['target'],153,0,153,0,349.1294819000002,,5,349.11841690000006,349.1294819000002,349.1294819000002,0.015569000000141386,351.3368591000001,[0.445],[0.35333333333333333],[1],[0],[0],[2.218013300000166],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
154,0,154,[-0.09666666666666666],[-0.46],[1],[0],[0],[3.002016299999923],['target'],154,0,154,0,351.3629013000002,,5,351.35096580000004,351.3629013000002,351.3629013000002,0.013945400000011432,354.3533589000001,[-0.09666666666666666],[-0.46],[1],[0],[0],[3.002016299999923],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
155,0,155,[0.4116666666666667],[-0.38],[1],[0],[0],[2.5897946000000047],['target'],155,0,155,0,354.3931298,,10,354.37874750000015,354.3931298,354.3931298,0.0252399000000878,356.9689313000001,[0.4116666666666667],[-0.38],[1],[0],[0],[2.5897946000000047],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
156,0,156,[0.22166666666666668],[-0.35833333333333334],[1],[0],[0],[3.124781299999995],['target'],156,0,156,0,357.0087731000001,,10,356.99423790000014,357.0087731000001,357.0087731000001,0.025150399999802175,360.1194251999998,[0.22166666666666668],[-0.35833333333333334],[1],[0],[0],[3.124781299999995],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
157,0,157,[0.18333333333333332],[-0.19166666666666668],[1],[0],[0],[4.153342099999918],['target'],157,0,157,0,360.1465867999998,,5,360.13489970000023,360.1465867999998,360.1465867999998,0.015235500000017055,364.2886439000001,[0.18333333333333332],[-0.19166666666666668],[1],[0],[0],[4.153342099999918],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
158,0,158,[0.31666666666666665],[-0.25],[1],[0],[0],[1.7325934999998935],['target'],158,0,158,0,364.3300786000002,,5,364.3033578000002,364.3300786000002,364.3300786000002,0.014561299999968469,366.0363636999998,[0.31666666666666665],[-0.25],[1],[0],[0],[1.7325934999998935],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
159,0,159,[-0.013333333333333334],[-0.44166666666666665],[1],[0],[0],[2.26956730000029],['target'],159,0,159,0,366.0634225000001,,5,366.0497163000002,366.0634225000001,366.0634225000001,0.013218000000051688,368.3196688999999,[-0.013333333333333334],[-0.44166666666666665],[1],[0],[0],[2.26956730000029],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
160,0,160,[-0.42],[-0.31166666666666665],[1],[0],[0],[1.7241997999999512],['target'],160,0,160,0,368.3601691000001,,10,368.3450786000001,368.3601691000001,368.3601691000001,0.025269800000387477,370.0696733000002,[-0.42],[-0.31166666666666665],[1],[0],[0],[1.7241997999999512],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
161,0,161,[0.16],[-0.41333333333333333],[1],[0],[0],[2.235129700000016],['target'],161,0,161,0,370.09700110000017,,5,370.08503799999994,370.09700110000017,370.09700110000017,0.015139600000111386,372.32060639999986,[0.16],[-0.41333333333333333],[1],[0],[0],[2.235129700000016],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
162,0,162,[0.3016666666666667],[0.18833333333333332],[1],[0],[0],[1.4501758999999765],['target'],162,0,162,0,372.3470424999998,,5,372.3360237999998,372.3470424999998,372.3470424999998,0.015225999999984197,373.78661149999994,[0.3016666666666667],[0.18833333333333332],[1],[0],[0],[1.4501758999999765],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
163,0,163,[0.11833333333333333],[-0.021666666666666667],[1],[0],[0],[1.947209500000099],['target'],163,0,163,0,373.84029540000006,,10,373.82227130000024,373.84029540000006,373.84029540000006,0.03550200000017867,375.76987220000024,[0.11833333333333333],[-0.021666666666666667],[1],[0],[0],[1.947209500000099],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
164,0,164,[-0.37833333333333335],[0.10833333333333334],[1],[0],[0],[1.8550688000000264],['target'],164,0,164,0,375.8124908000002,,10,375.79797220000023,375.8124908000002,375.8124908000002,0.027878899999905116,377.6534457,[-0.37833333333333335],[0.10833333333333334],[1],[0],[0],[1.8550688000000264],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
165,0,165,[-0.056666666666666664],[0.16333333333333333],[1],[0],[0],[1.8385702999999012],['target'],165,0,165,0,377.6947505999999,,10,377.6812711,377.6947505999999,377.6947505999999,0.027604600000358914,379.5202241999998,[-0.056666666666666664],[0.16333333333333333],[1],[0],[0],[1.8385702999999012],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
166,0,166,[0.03833333333333333],[0.12],[1],[0],[0],[1.7674222000000555],['target'],166,0,166,0,379.54739859999995,,5,379.5358560000002,379.54739859999995,379.54739859999995,0.01540679999970962,381.3037190000002,[0.03833333333333333],[0.12],[1],[0],[0],[1.7674222000000555],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
167,0,167,[-0.19],[0.12833333333333333],[1],[0],[0],[1.5675431999998182],['target'],167,0,167,0,381.33080300000006,,5,381.3191175999998,381.33080300000006,381.33080300000006,0.015209499999855325,382.88705270000014,[-0.19],[0.12833333333333333],[1],[0],[0],[1.5675431999998182],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
168,0,168,[-0.15166666666666667],[-0.07833333333333334],[1],[0],[0],[1.3710436999999729],['target'],168,0,168,0,382.92978879999987,,10,382.91512290000014,382.92978879999987,382.92978879999987,0.027899000000161323,384.2865856000001,[-0.15166666666666667],[-0.07833333333333334],[1],[0],[0],[1.3710436999999729],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
169,0,169,[-0.15833333333333333],[-0.4066666666666667],[1],[0],[0],[2.0000233000000662],['target'],169,0,169,0,384.3161597999999,,5,384.3033656,384.3161597999999,384.3161597999999,0.01657240000031379,386.30378989999986,[-0.15833333333333333],[-0.4066666666666667],[1],[0],[0],[2.0000233000000662],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
170,0,170,[-0.15],[-0.22666666666666666],[1],[0],[0],[1.4494769000002634],['target'],170,0,170,0,386.3571970999999,,10,386.3372882000001,386.3571970999999,386.3571970999999,0.03333279999969818,387.7871889999999,[-0.15],[-0.22666666666666666],[1],[0],[0],[1.4494769000002634],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
171,0,171,[0.22833333333333333],[0.18833333333333332],[1],[0],[0],[1.9196842000001197],['target'],171,0,171,0,387.8146948000001,,5,387.8005473999999,387.8146948000001,387.8146948000001,0.013196699999753037,389.72063030000004,[0.22833333333333333],[0.18833333333333332],[1],[0],[0],[1.9196842000001197],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
172,0,172,[0.27166666666666667],[0.49833333333333335],[1],[0],[0],[4.023481100000026],['target'],172,0,172,0,389.7614188,,10,389.7467972000002,389.7614188,389.7614188,0.02599389999977575,393.77067109999984,[0.27166666666666667],[0.49833333333333335],[1],[0],[0],[4.023481100000026],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
173,0,173,[-0.15666666666666668],[0.44],[1],[0],[0],[1.4507674000001316],['target'],173,0,173,0,393.79796950000014,,5,393.78697850000003,393.79796950000014,393.79796950000014,0.016102999999930034,395.23815450000006,[-0.15666666666666668],[0.44],[1],[0],[0],[1.4507674000001316],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
174,0,174,[-0.013333333333333334],[0.3616666666666667],[1],[0],[0],[1.4571912999999768],['target'],174,0,174,0,395.27936509999995,,10,395.26432739999996,395.27936509999995,395.27936509999995,0.02601169999979902,396.7220264,[-0.013333333333333334],[0.3616666666666667],[1],[0],[0],[1.4571912999999768],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
175,0,175,[0.165],[0.395],[1],[0],[0],[1.1813606999999138],['target'],175,0,175,0,396.75565900000015,,5,396.7398870999998,396.75565900000015,396.75565900000015,0.017696200000045792,397.9216177999999,[0.165],[0.395],[1],[0],[0],[1.1813606999999138],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
176,0,176,[0.20166666666666666],[-0.16166666666666665],[1],[0],[0],[2.2026913999998214],['target'],176,0,176,0,397.9480937999999,,5,397.9350436000002,397.9480937999999,397.9480937999999,0.013299600000209466,400.1381448999998,[0.20166666666666666],[-0.16166666666666665],[1],[0],[0],[2.2026913999998214],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
177,0,177,[-0.38166666666666665],[-0.095],[1],[0],[0],[2.257242700000006],['target'],177,0,177,0,400.17831790000014,,10,400.16390579999984,400.17831790000014,400.17831790000014,0.02560089999997217,402.4215806999998,[-0.38166666666666665],[-0.095],[1],[0],[0],[2.257242700000006],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
178,0,178,[0.475],[-0.32166666666666666],[1],[0],[0],[2.7893623999998454],['target'],178,0,178,0,402.46266919999994,,10,402.4481489000002,402.46266919999994,402.46266919999994,0.026362499999777356,405.2379079,[0.475],[-0.32166666666666666],[1],[0],[0],[2.7893623999998454],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
179,0,179,[0.12],[-0.041666666666666664],[1],[0],[0],[1.5880020999998123],['target'],179,0,179,0,405.2807344999999,,10,405.2663058999999,405.2807344999999,405.2807344999999,0.0282004999999117,406.8547157999999,[0.12],[-0.041666666666666664],[1],[0],[0],[1.5880020999998123],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
180,0,180,[-0.31333333333333335],[-0.21666666666666667],[1],[0],[0],[2.773668499999985],['target'],180,0,180,0,406.89663959999984,,10,406.8822851000002,406.89663959999984,406.89663959999984,0.027321800000208896,409.6563506,[-0.31333333333333335],[-0.21666666666666667],[1],[0],[0],[2.773668499999985],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
181,0,181,[-0.345],[-0.19166666666666668],[1],[0],[0],[1.6511227000000872],['target'],181,0,181,0,409.6986927999999,,5,409.67126110000004,409.6986927999999,409.6986927999999,0.01468319999958112,411.3227634000002,[-0.345],[-0.19166666666666668],[1],[0],[0],[1.6511227000000872],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
182,0,182,[-0.19666666666666666],[0.37333333333333335],[1],[0],[0],[2.118020500000057],['target'],182,0,182,0,411.3486556999999,,5,411.33617690000005,411.3486556999999,411.3486556999999,0.013305200000104378,413.4546032999999,[-0.19666666666666666],[0.37333333333333335],[1],[0],[0],[2.118020500000057],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
183,0,183,[-0.2633333333333333],[0.20833333333333334],[1],[0],[0],[1.515195500000118],['target'],183,0,183,0,413.48682429999985,,5,413.47296900000015,413.48682429999985,413.48682429999985,0.018235799999729352,414.9885740000002,[-0.2633333333333333],[0.20833333333333334],[1],[0],[0],[1.515195500000118],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
184,0,184,[0.24333333333333335],[-0.15166666666666667],[1],[0],[0],[2.4258442999998806],['target'],184,0,184,0,415.0283713000001,,10,415.01391279999984,415.0283713000001,415.0283713000001,0.02520120000008319,417.44024590000004,[0.24333333333333335],[-0.15166666666666667],[1],[0],[0],[2.4258442999998806],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
185,0,185,[0.345],[-0.0016666666666666668],[1],[0],[0],[2.1303179999999884],['target'],185,0,185,0,417.47090300000013,,5,417.4584434000001,417.47090300000013,417.47090300000013,0.017959199999950215,419.58921190000024,[0.345],[-0.0016666666666666668],[1],[0],[0],[2.1303179999999884],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
186,0,186,[0.395],[0.4533333333333333],[1],[0],[0],[2.1159388999999464],['target'],186,0,186,0,419.6398031000001,,10,419.6224473,419.6398031000001,419.6398031000001,0.033101499999702355,421.7388059000002,[0.395],[0.4533333333333333],[1],[0],[0],[2.1159388999999464],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
187,0,187,[0.016666666666666666],[0.09166666666666666],[1],[0],[0],[1.9890269999996235],['target'],187,0,187,0,421.7804582000001,,10,421.76599109999984,421.7804582000001,421.7804582000001,0.02694889999975203,423.75545750000015,[0.016666666666666666],[0.09166666666666666],[1],[0],[0],[1.9890269999996235],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
188,0,188,[0.3883333333333333],[0.4583333333333333],[1],[0],[0],[4.269094699999641],['target'],188,0,188,0,423.8005820000001,,10,423.7861094000002,423.8005820000001,423.8005820000001,0.030484399999750167,428.0556127000002,[0.3883333333333333],[0.4583333333333333],[1],[0],[0],[4.269094699999641],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
189,0,189,[-0.35333333333333333],[-0.19833333333333333],[1],[0],[0],[2.2221582000001945],['target'],189,0,189,0,428.0978567999998,,10,428.0834698000001,428.0978567999998,428.0978567999998,0.027595300000029965,430.30604560000006,[-0.35333333333333333],[-0.19833333333333333],[1],[0],[0],[2.2221582000001945],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
190,0,190,[-0.3466666666666667],[0.22333333333333333],[1],[0],[0],[2.1382948999998916],['target'],190,0,190,0,430.34808039999984,,10,430.3336087,430.34808039999984,430.34808039999984,0.02735849999999118,432.47233889999984,[-0.3466666666666667],[0.22333333333333333],[1],[0],[0],[2.1382948999998916],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
191,0,191,[-0.15833333333333333],[0.13],[1],[0],[0],[1.8539613000002646],['target'],191,0,191,0,432.4995394,,5,432.4859822000001,432.4995394,432.4995394,0.013433699999950477,434.34034039999983,[-0.15833333333333333],[0.13],[1],[0],[0],[1.8539613000002646],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
192,0,192,[0.47333333333333333],[-0.45166666666666666],[1],[0],[0],[2.901515600000039],['target'],192,0,192,0,434.3662950999999,,5,434.3541582999999,434.3662950999999,434.3662950999999,0.01365780000014638,437.2560618,[0.47333333333333333],[-0.45166666666666666],[1],[0],[0],[2.901515600000039],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
193,0,193,[0.285],[-0.37833333333333335],[1],[0],[0],[2.804613299999801],['target'],193,0,193,0,437.2983848000001,,10,437.28395539999997,437.2983848000001,437.2983848000001,0.027683799999977055,440.08904770000004,[0.285],[-0.37833333333333335],[1],[0],[0],[2.804613299999801],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
194,0,194,[0.15666666666666668],[0.015],[1],[0],[0],[1.7199581999998372],['target'],194,0,194,0,440.1165459000001,,5,440.1026304999998,440.1165459000001,440.1165459000001,0.013450700000248617,441.8229613000001,[0.15666666666666668],[0.015],[1],[0],[0],[1.7199581999998372],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
