49.5877 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'stimulus': 'J', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
49.6033 	EXP 	feedback_test: autoDraw = False
49.6033 	EXP 	feedback_test: autoDraw = False
49.6033 	EXP 	text_2: text = 'Task B'
49.6033 	EXP 	text_2: autoDraw = True
50.6035 	INFO 	Keyboard events cleared
50.6029 	EXP 	text_2: autoDraw = False
50.6029 	EXP 	text_2: autoDraw = False
50.6029 	EXP 	text_3: height = 0.05
50.6029 	EXP 	text_3: height = 0.05
50.6029 	EXP 	text_3: height = 0.05
50.6029 	EXP 	text_3: text = 'J'
50.6029 	EXP 	text_3: autoDraw = True
51.6023 	EXP 	text_3: autoDraw = False
53.6213 	DATA 	Keypress: z
53.6347 	EXP 	text_3: autoDraw = False
53.6347 	EXP 	feedback_test: text = 'Incorrect'
53.6347 	EXP 	feedback_test: autoDraw = True
55.6182 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'stimulus': 'T', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
55.6340 	EXP 	feedback_test: autoDraw = False
55.6340 	EXP 	feedback_test: autoDraw = False
55.6340 	EXP 	text_2: text = 'Task B'
55.6340 	EXP 	text_2: autoDraw = True
56.1525 	DATA 	Keypress: z
56.6340 	INFO 	Keyboard events cleared
56.6334 	EXP 	text_2: autoDraw = False
56.6334 	EXP 	text_2: autoDraw = False
56.6334 	EXP 	text_3: height = 0.05
56.6334 	EXP 	text_3: height = 0.05
56.6334 	EXP 	text_3: height = 0.05
56.6334 	EXP 	text_3: text = 'T'
56.6334 	EXP 	text_3: autoDraw = True
57.5861 	DATA 	Keypress: z
57.6163 	EXP 	text_3: autoDraw = False
57.6163 	EXP 	feedback_test: text = 'Incorrect'
57.6163 	EXP 	feedback_test: autoDraw = True
59.5996 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'stimulus': 9, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
59.6152 	EXP 	feedback_test: autoDraw = False
59.6152 	EXP 	feedback_test: autoDraw = False
59.6152 	EXP 	text_2: height = 0.05
59.6152 	EXP 	text_2: height = 0.05
59.6152 	EXP 	text_2: height = 0.05
59.6152 	EXP 	text_2: text = 'Task A'
59.6152 	EXP 	text_2: autoDraw = True
60.6154 	INFO 	Keyboard events cleared
60.6149 	EXP 	text_2: autoDraw = False
60.6149 	EXP 	text_2: autoDraw = False
60.6149 	EXP 	text_3: height = 0.05
60.6149 	EXP 	text_3: height = 0.05
60.6149 	EXP 	text_3: height = 0.05
60.6149 	EXP 	text_3: text = 9
60.6149 	EXP 	text_3: autoDraw = True
61.6145 	EXP 	text_3: autoDraw = False
62.2341 	DATA 	Keypress: m
62.2475 	EXP 	text_3: autoDraw = False
62.2475 	EXP 	feedback_test: text = 'Incorrect'
62.2475 	EXP 	feedback_test: autoDraw = True
64.2312 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'stimulus': 7, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
64.2466 	EXP 	feedback_test: autoDraw = False
64.2466 	EXP 	feedback_test: autoDraw = False
64.2466 	EXP 	text_2: text = 'Task A'
64.2466 	EXP 	text_2: autoDraw = True
65.2470 	INFO 	Keyboard events cleared
65.2465 	EXP 	text_2: autoDraw = False
65.2465 	EXP 	text_2: autoDraw = False
65.2465 	EXP 	text_3: height = 0.05
65.2465 	EXP 	text_3: height = 0.05
65.2465 	EXP 	text_3: height = 0.05
65.2465 	EXP 	text_3: text = 7
65.2465 	EXP 	text_3: autoDraw = True
66.2457 	EXP 	text_3: autoDraw = False
67.0482 	DATA 	Keypress: z
67.0792 	EXP 	text_3: autoDraw = False
67.0792 	EXP 	feedback_test: height = 0.05
67.0792 	EXP 	feedback_test: height = 0.05
67.0792 	EXP 	feedback_test: height = 0.05
67.0792 	EXP 	feedback_test: text = 'Correct'
67.0792 	EXP 	feedback_test: autoDraw = True
69.0781 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'stimulus': 6, 'cue': 'Task A', 'correct_response': 'm', 'task_type': 'repeat ', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
69.0944 	EXP 	feedback_test: autoDraw = False
69.0944 	EXP 	text_2: text = 'Task A'
69.0944 	EXP 	text_2: autoDraw = True
70.0951 	INFO 	Keyboard events cleared
70.0946 	EXP 	text_2: autoDraw = False
70.0946 	EXP 	text_3: height = 0.05
70.0946 	EXP 	text_3: height = 0.05
70.0946 	EXP 	text_3: height = 0.05
70.0946 	EXP 	text_3: text = 6
70.0946 	EXP 	text_3: autoDraw = True
71.1101 	EXP 	text_3: autoDraw = False
71.4845 	DATA 	Keypress: z
71.4945 	EXP 	text_3: autoDraw = False
71.4945 	EXP 	feedback_test: height = 0.05
71.4945 	EXP 	feedback_test: height = 0.05
71.4945 	EXP 	feedback_test: height = 0.05
71.4945 	EXP 	feedback_test: text = 'Incorrect'
71.4945 	EXP 	feedback_test: autoDraw = True
