pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,116,0,29,x,1,0.7607385000010254,None,29,0,116,0,,,,,286.8530006999972,,286.83870559999923,286.8530006999972,287.8531229,287.8531229,287.8531229,287.8531229,287.8531229,288.85306109999874,288.85306109999874,289.6210874999997,x,1,0.7607385000010254,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,117,1,29,v,1,0.4143498000012187,None,29,1,117,1,,,,,289.6364947999973,,289.6218190999971,289.6364947999973,290.6367410999992,290.6367410999992,290.6367410999992,290.6367410999992,290.6367410999992,291.6365076999973,291.6365076999973,292.0553222999988,v,1,0.4143498000012187,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,118,2,29,c,1,0.4431825000028766,None,29,2,118,2,,,,,292.0698338000002,,292.05612219999966,292.0698338000002,293.06991659999767,293.06991659999767,293.06991659999767,293.06991659999767,293.06991659999767,294.0699878999985,294.0699878999985,294.52209120000043,c,1,0.4431825000028766,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,119,3,29,z,1,0.7731744999982766,None,29,3,119,3,,,,,294.5366873999992,,294.5228062999995,294.5366873999992,295.5367121999989,295.5367121999989,295.5367121999989,295.5367121999989,295.5367121999989,296.5367425999975,296.5367425999975,297.3218975999989,z,1,0.7731744999982766,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,120,0,30,x,1,0.24352410000210511,None,30,0,120,0,,,,,297.33681760000036,,297.3225298999969,297.33681760000036,298.3368789999986,298.3368789999986,298.3368789999986,298.3368789999986,298.3368789999986,299.33690139999817,299.33690139999817,299.58888339999976,x,1,0.24352410000210511,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,121,1,30,v,1,0.3163684999999532,None,30,1,121,1,,,,,299.6036624999979,,299.589564599999,299.6036624999979,300.60362410000016,300.60362410000016,300.60362410000016,300.60362410000016,300.60362410000016,301.60370049999983,301.60370049999983,301.9216704999999,v,1,0.3163684999999532,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,122,2,30,c,1,0.33012500000040745,None,30,2,122,2,,,,,301.9370553999979,,301.92201449999993,301.9370553999979,302.9373209999976,302.9373209999976,302.9373209999976,302.9373209999976,302.9373209999976,303.9372893,303.9372893,304.2721046999977,c,1,0.33012500000040745,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,123,3,30,z,1,1.3907586999994237,None,30,3,123,3,,,,,304.28703349999705,,304.27280450000035,304.28703349999705,305.2871196999986,305.2871196999986,305.2871196999986,305.2871196999986,305.2871196999986,306.2871406999984,306.2871406999984,307.68875169999956,z,1,1.3907586999994237,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,124,0,31,x,1,0.7117372000029718,None,31,0,124,0,,,,,307.70388509999975,,307.6893929999969,307.70388509999975,308.7039955,308.7039955,308.7039955,308.7039955,308.7039955,309.7039991999991,309.7039991999991,310.4229684999991,x,1,0.7117372000029718,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,125,1,31,v,1,0.5583914999988338,None,31,1,125,1,,,,,310.43740219999745,,310.42361449999953,310.43740219999745,311.4376295000002,311.4376295000002,311.4376295000002,311.4376295000002,311.4376295000002,312.43772159999935,312.43772159999935,313.0058027999985,v,1,0.5583914999988338,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,126,2,31,c,1,0.5093683000013698,None,31,2,126,2,,,,,313.02072810000027,,313.00645749999967,313.02072810000027,314.02083669999774,314.02083669999774,314.02083669999774,314.02083669999774,314.02083669999774,315.020961299997,315.020961299997,315.5393385999996,c,1,0.5093683000013698,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,127,3,31,z,1,0.5283443000007537,None,31,3,127,3,,,,,315.5541856999989,,315.5399757999985,315.5541856999989,316.55437229999734,316.55437229999734,316.55437229999734,316.55437229999734,316.55437229999734,317.55435079999734,317.55435079999734,318.0896901999986,z,1,0.5283443000007537,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,128,0,32,x,1,0.444169200000033,None,32,0,128,0,,,,,318.10436990000017,,318.0904324000003,318.10436990000017,319.10436219999974,319.10436219999974,319.10436219999974,319.10436219999974,319.10436219999974,320.10442909999983,320.10442909999983,320.5565654999991,x,1,0.444169200000033,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,129,1,32,v,1,0.5199244000032195,None,32,1,129,1,,,,,320.57112140000027,,320.5572379999976,320.57112140000027,321.571229899997,321.571229899997,321.571229899997,321.571229899997,321.571229899997,322.5712145999969,322.5712145999969,323.1054891999993,v,1,0.5199244000032195,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,130,2,32,c,1,0.416907099999662,None,32,2,130,2,,,,,323.121169799997,,323.1058395999971,323.121169799997,324.1045747999997,324.1045747999997,324.1045747999997,324.1045747999997,324.1212949999972,325.1046697999991,325.1046697999991,325.5236850000001,c,1,0.416907099999662,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,131,3,32,z,1,0.40693370000008144,None,32,3,131,3,,,,,325.5379804999975,,325.5243238000003,325.5379804999975,326.53816769999685,326.53816769999685,326.53816769999685,326.53816769999685,326.53816769999685,327.5381170999972,327.5381170999972,327.95646549999947,z,1,0.40693370000008144,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,132,0,33,x,1,0.276473599999008,None,33,0,132,0,,,,,327.97137870000006,,327.9571240999976,327.97137870000006,328.97151680000024,328.97151680000024,328.97151680000024,328.97151680000024,328.97151680000024,329.97151159999703,329.97151159999703,330.25688479999735,x,1,0.276473599999008,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,133,1,33,v,1,0.5200860000004468,None,33,1,133,1,,,,,330.27171689999886,,330.2575599999982,330.27171689999886,331.2717453999976,331.2717453999976,331.2717453999976,331.2717453999976,331.2717453999976,332.27175649999845,332.27175649999845,332.8066865999972,v,1,0.5200860000004468,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,134,2,33,c,1,0.40586000000257627,None,33,2,134,2,,,,,332.82159749999846,,332.80733249999685,332.82159749999846,333.82167449999906,333.82167449999906,333.82167449999906,333.82167449999906,333.82167449999906,334.82176099999924,334.82176099999924,335.24010629999975,c,1,0.40586000000257627,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,135,3,33,z,1,0.28433159999985946,None,33,3,135,3,,,,,335.2552364000003,,335.24075470000025,335.2552364000003,336.2552595999987,336.2552595999987,336.2552595999987,336.2552595999987,336.2552595999987,337.25520099999994,337.25520099999994,337.55717829999776,z,1,0.28433159999985946,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,136,0,34,x,1,0.2147675000014715,None,34,0,136,0,,,,,337.5720210999971,,337.55782439999894,337.5720210999971,338.57214509999903,338.57214509999903,338.57214509999903,338.57214509999903,338.57214509999903,339.57208289999835,339.57208289999835,339.79049499999746,x,1,0.2147675000014715,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,137,1,34,v,1,0.3027488000006997,None,34,1,137,1,,,,,339.8052322000003,,339.7911342999978,339.8052322000003,340.8053688999971,340.8053688999971,340.8053688999971,340.8053688999971,340.8053688999971,341.80551600000035,341.80551600000035,342.12385449999783,v,1,0.3027488000006997,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,138,2,34,c,1,0.30655299999853014,None,34,2,138,2,,,,,342.13865989999977,,342.1245080999979,342.13865989999977,343.1389348999983,343.1389348999983,343.1389348999983,343.1389348999983,343.1389348999983,344.13894679999794,344.13894679999794,344.45722810000007,c,1,0.30655299999853014,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,139,3,34,z,1,0.30281680000189226,None,34,3,139,3,,,,,344.47218679999787,,344.4579081999982,344.47218679999787,345.4722041999994,345.4722041999994,345.4722041999994,345.4722041999994,345.4722041999994,346.4722946999973,346.4722946999973,346.7907017999969,z,1,0.30281680000189226,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,140,0,35,x,1,0.24274980000336654,None,35,0,140,0,,,,,346.8055303000001,,346.7913492999978,346.8055303000001,347.8057152000001,347.8057152000001,347.8057152000001,347.8057152000001,347.8057152000001,348.80567489999885,348.80567489999885,349.057538699999,x,1,0.24274980000336654,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,141,1,35,v,1,0.31571189999885974,None,35,1,141,1,,,,,349.0723309999994,,349.05794439999954,349.0723309999994,350.072645799999,350.072645799999,350.072645799999,350.072645799999,350.072645799999,351.0724429999973,351.0724429999973,351.3908245999992,v,1,0.31571189999885974,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,142,2,35,c,1,0.30913220000002184,None,35,2,142,2,,,,,351.40580939999927,,351.39145709999866,351.40580939999927,352.4058495999998,352.4058495999998,352.4058495999998,352.4058495999998,352.4058495999998,353.4060943000004,353.4060943000004,353.72488840000005,c,1,0.30913220000002184,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,143,3,35,z,1,0.26293040000018664,None,35,3,143,3,,,,,353.7390751999992,,353.7257931999993,353.7390751999992,354.7392280999993,354.7392280999993,354.7392280999993,354.7392280999993,354.7392280999993,355.7393932999985,355.7393932999985,356.00788239999747,z,1,0.26293040000018664,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,144,0,36,x,1,0.2755417000007583,None,36,0,144,0,,,,,356.0226239000003,,356.00854059999983,356.0226239000003,357.0227548999974,357.0227548999974,357.0227548999974,357.0227548999974,357.0227548999974,358.02271239999754,358.02271239999754,358.30780369999775,x,1,0.2755417000007583,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,145,1,36,v,1,0.3515308999994886,None,36,1,145,1,,,,,358.3226548999992,,358.3083525999973,358.3226548999992,359.32271989999936,359.32271989999936,359.32271989999936,359.32271989999936,359.32271989999936,360.3227802000001,360.3227802000001,360.6912596999973,v,1,0.3515308999994886,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,146,2,36,c,1,0.23208440000234987,None,36,2,146,2,,,,,360.70608869999705,,360.6919194000002,360.70608869999705,361.70626809999885,361.70626809999885,361.70626809999885,361.70626809999885,361.70626809999885,362.7063117999969,362.7063117999969,362.94146869999895,c,1,0.23208440000234987,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,147,3,36,z,1,0.19160160000319593,None,36,3,147,3,,,,,362.9562062999976,,362.9421113999997,362.9562062999976,363.9563391999982,363.9563391999982,363.9563391999982,363.9563391999982,363.9563391999982,364.9564071999994,364.9564071999994,365.1579907999985,z,1,0.19160160000319593,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,148,0,37,x,1,0.34855240000251797,None,37,0,148,0,,,,,365.1729857999999,,365.1586181999992,365.1729857999999,366.17310129999896,366.17310129999896,366.17310129999896,366.17310129999896,366.17310129999896,367.1731215999971,367.1731215999971,367.5257867,x,1,0.34855240000251797,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,149,1,37,v,1,0.3055616000019654,None,37,1,149,1,,,,,367.5397968999969,,367.5264131999975,367.5397968999969,368.5399142999995,368.5399142999995,368.5399142999995,368.5399142999995,368.5399142999995,369.53996069999994,369.53996069999994,369.85878239999874,v,1,0.3055616000019654,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,150,2,37,c,1,0.392634600000747,None,37,2,150,2,,,,,369.8732414999977,,369.8597359999985,369.8732414999977,370.8732285999977,370.8732285999977,370.8732285999977,370.8732285999977,370.8732285999977,371.8733106999971,371.8733106999971,372.2750922999985,c,1,0.392634600000747,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,151,3,37,z,1,0.2674224000002141,None,37,3,151,3,,,,,372.2900133999974,,372.2757167999989,372.2900133999974,373.28998449999926,373.28998449999926,373.28998449999926,373.28998449999926,373.28998449999926,374.2902017999986,374.2902017999986,374.5748485999975,z,1,0.2674224000002141,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,152,0,38,x,1,0.24387800000113202,None,38,0,152,0,,,,,374.59006899999804,,374.57550809999884,374.59006899999804,375.59016439999687,375.59016439999687,375.59016439999687,375.59016439999687,375.59016439999687,376.59035589999985,376.59035589999985,376.8421524999976,x,1,0.24387800000113202,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,153,1,38,v,1,0.22537369999918155,None,38,1,153,1,,,,,376.8568237999971,,376.8428458999988,376.8568237999971,377.85683419999987,377.85683419999987,377.85683419999987,377.85683419999987,377.85683419999987,378.85687979999784,378.85687979999784,379.0918598999997,v,1,0.22537369999918155,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,154,2,38,c,1,0.24594120000256225,None,38,2,154,2,,,,,379.1069549999993,,379.0925350999969,379.1069549999993,380.1070039999977,380.1070039999977,380.1070039999977,380.1070039999977,380.1070039999977,381.10703609999837,381.10703609999837,381.358815399999,c,1,0.24594120000256225,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,155,3,38,z,1,0.3714332999988983,None,38,3,155,3,,,,,381.37379809999766,,381.35950669999875,381.37379809999766,382.3738064999998,382.3738064999998,382.3738064999998,382.3738064999998,382.3738064999998,383.3738698999987,383.3738698999987,383.75978570000007,z,1,0.3714332999988983,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,156,0,39,x,1,0.31223680000039167,None,39,0,156,0,,,,,383.7738707999997,,383.7605917999972,383.7738707999997,384.7740124999982,384.7740124999982,384.7740124999982,384.7740124999982,384.7740124999982,385.7741575999971,385.7741575999971,386.09267439999894,x,1,0.31223680000039167,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,157,1,39,v,1,0.45628909999868483,None,39,1,157,1,,,,,386.1073824999985,,386.09331629999724,386.1073824999985,387.10725909999746,387.10725909999746,387.10725909999746,387.10725909999746,387.10725909999746,388.1073815999989,388.1073815999989,388.5759737999979,v,1,0.45628909999868483,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,158,2,39,c,1,0.43518519999997807,None,39,2,158,2,,,,,388.5907124999976,,388.5766229000001,388.5907124999976,389.59078939999745,389.59078939999745,389.59078939999745,389.59078939999745,389.59078939999745,390.59076939999795,390.59076939999795,391.042708099998,c,1,0.43518519999997807,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,159,3,39,z,1,0.2473623999976553,None,39,3,159,3,,,,,391.05757319999975,,391.0433329999978,391.05757319999975,392.05745959999695,392.05745959999695,392.05745959999695,392.05745959999695,392.05745959999695,393.05745129999923,393.05745129999923,393.30886459999965,z,1,0.2473623999976553,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,160,0,40,x,1,0.2427348000019265,None,40,0,160,0,,,,,393.3242524999987,,393.3093673000003,393.3242524999987,394.3242657999981,394.3242657999981,394.3242657999981,394.3242657999981,394.3242657999981,395.3243315999971,395.3243315999971,395.57613539999875,x,1,0.2427348000019265,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,161,1,40,v,1,0.30981810000230325,None,40,1,161,1,,,,,395.591000299999,,395.5768253999995,395.591000299999,396.59126139999717,396.59126139999717,396.59126139999717,396.59126139999717,396.59126139999717,397.5912138999993,397.5912138999993,397.9095462999976,v,1,0.30981810000230325,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,162,2,40,c,1,0.2979162000010547,None,40,2,162,2,,,,,397.92436459999954,,397.91021049999836,397.92436459999954,398.9243967000002,398.9243967000002,398.9243967000002,398.9243967000002,398.9243967000002,399.9244465999982,399.9244465999982,400.22757659999843,c,1,0.2979162000010547,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,163,3,40,z,1,0.25341649999973015,None,40,3,163,3,,,,,400.2412914999986,,400.2282766999997,400.2412914999986,401.2411704999977,401.2411704999977,401.2411704999977,401.2411704999977,401.2411704999977,402.2412156999999,402.2412156999999,402.510059799999,z,1,0.25341649999973015,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,164,0,41,x,1,0.1556087999997544,None,41,0,164,0,,,,,402.5247404999973,,402.5107633999978,402.5247404999973,403.52482309999687,403.52482309999687,403.52482309999687,403.52482309999687,403.52482309999687,404.5248513999977,404.5248513999977,404.6930113999988,x,1,0.1556087999997544,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,165,1,41,v,1,0.2843341000007058,None,41,1,165,1,,,,,404.7079864999978,,404.69364629999836,404.7079864999978,405.7080505999984,405.7080505999984,405.7080505999984,405.7080505999984,405.7080505999984,406.70824159999756,406.70824159999756,407.01004589999866,v,1,0.2843341000007058,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,166,2,41,c,1,0.6283067000003939,None,41,2,166,2,,,,,407.02479219999805,,407.01069859999916,407.02479219999805,408.0250156000002,408.0250156000002,408.0250156000002,408.0250156000002,408.0250156000002,409.02503579999757,409.02503579999757,409.660189299997,c,1,0.6283067000003939,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,167,3,41,z,1,0.2931626999998116,None,41,3,167,3,,,,,409.67502749999767,,409.6608997999974,409.67502749999767,410.67495269999927,410.67495269999927,410.67495269999927,410.67495269999927,410.67495269999927,411.6749487999987,411.6749487999987,411.9767276999992,z,1,0.2931626999998116,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,168,0,42,x,1,0.20968520000315038,None,42,0,168,0,,,,,411.99165159999757,,411.9774260999984,411.99165159999757,412.99166689999765,412.99166689999765,412.99166689999765,412.99166689999765,412.99166689999765,413.9917695999975,413.9917695999975,414.2107299999989,x,1,0.20968520000315038,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,169,1,42,v,1,0.3406362999994599,None,42,1,169,1,,,,,414.2252673999974,,414.2114012999991,414.2252673999974,415.2252867999996,415.2252867999996,415.2252867999996,415.2252867999996,415.2252867999996,416.22537819999707,416.22537819999707,416.57699859999775,v,1,0.3406362999994599,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,170,2,42,c,1,0.3058917999987898,None,42,2,170,2,,,,,416.5919619999986,,416.57765219999783,416.5919619999986,417.59185929999876,417.59185929999876,417.59185929999876,417.59185929999876,417.59185929999876,418.591927999998,418.591927999998,418.9101903999981,c,1,0.3058917999987898,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,171,3,42,z,1,0.27141539999865927,None,42,3,171,3,,,,,418.9253028999992,,418.91084259999843,418.9253028999992,419.9254172000001,419.9254172000001,419.9254172000001,419.9254172000001,419.9254172000001,420.9254743999991,420.9254743999991,421.21056150000004,z,1,0.27141539999865927,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,172,0,43,x,1,0.6075273000024026,None,43,0,172,0,,,,,421.22538449999774,,421.21119980000003,421.22538449999774,422.22547549999945,422.22547549999945,422.22547549999945,422.22547549999945,422.22547549999945,423.22546729999885,423.22546729999885,423.8440977999999,x,1,0.6075273000024026,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,173,1,43,v,1,0.8241861000024073,None,43,1,173,1,,,,,423.85888989999876,,423.8447901999971,423.85888989999876,424.85889399999724,424.85889399999724,424.85889399999724,424.85889399999724,424.85889399999724,425.8588340999995,425.8588340999995,426.6934562999995,v,1,0.8241861000024073,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,174,2,43,c,1,0.3206544999993639,None,43,2,174,2,,,,,426.7088989999975,,426.69386979999763,426.7088989999975,427.7090257999989,427.7090257999989,427.7090257999989,427.7090257999989,427.7090257999989,428.69235859999753,428.69235859999753,429.02762520000033,c,1,0.3206544999993639,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,175,3,43,z,1,0.3611190000010538,None,43,3,175,3,,,,,429.04233159999785,,429.0279933999991,429.04233159999785,430.0424873999982,430.0424873999982,430.0424873999982,430.0424873999982,430.0424873999982,431.04247679999753,431.04247679999753,431.4109406999996,z,1,0.3611190000010538,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,176,0,44,x,1,0.29838309999831836,None,44,0,176,0,,,,,431.42583319999903,,431.41162879999683,431.42583319999903,432.4260768999993,432.4260768999993,432.4260768999993,432.4260768999993,432.4260768999993,433.42595359999905,433.42595359999905,433.7279338999979,x,1,0.29838309999831836,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,177,1,44,v,1,0.27841459999763174,None,44,1,177,1,,,,,433.7426373999988,,433.7285770999988,433.7426373999988,434.74278539999796,434.74278539999796,434.74278539999796,434.74278539999796,434.74278539999796,435.7427938000001,435.7427938000001,436.0283731999989,v,1,0.27841459999763174,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,178,2,44,c,1,0.31728990000192425,None,44,2,178,2,,,,,436.0427294999972,,436.02934769999774,436.0427294999972,437.04285979999986,437.04285979999986,437.04285979999986,437.04285979999986,437.04285979999986,438.0429019999974,438.0429019999974,438.37745639999775,c,1,0.31728990000192425,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,179,3,44,z,1,0.45023070000024745,None,44,3,179,3,,,,,438.39278269999704,,438.37809469999775,438.39278269999704,439.3929785,439.3929785,439.3929785,439.3929785,439.3929785,440.39287369999874,440.39287369999874,440.8451327999974,z,1,0.45023070000024745,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,180,0,45,x,1,0.2836725999986811,None,45,0,180,0,,,,,440.8595400999984,,440.8457914999999,440.8595400999984,441.8595193999972,441.8595193999972,441.8595193999972,441.8595193999972,441.8595193999972,442.8598017000004,442.8598017000004,443.1458055999974,x,1,0.2836725999986811,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
