reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,81,4,11,l,0.22829080000519753,None,11,4,81,2,149.51796540000942,,149.50542659999337,149.51796540000942,150.50485050003044,150.50485050003044,150.52144420001423,150.73974009999074,l,0.22829080000519753,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
67,75,119,82,5,11,t,0.4587431999971159,None,11,5,82,5,150.7628119000001,,150.74709120002808,150.7628119000001,151.74620920000598,151.74620920000598,151.762859200011,152.21488240000326,t,0.4587431999971159,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
11,30,7,83,6,11,t,1.0286298000137322,None,11,6,83,0,152.23508740001125,,152.2226934999926,152.23508740001125,153.2215612999862,153.2215612999862,153.2380967999925,154.25611160002882,t,1.0286298000137322,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
15,35,13,84,0,12,l,1.7609795000171289,None,12,0,84,1,154.2794257000205,,154.2619206000236,154.2794257000205,155.26308210002026,155.26308210002026,155.2796997000114,157.03179430001182,l,1.7609795000171289,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
78,80,162,85,1,12,l,0.6239267999771982,None,12,1,85,6,157.05163030000404,,157.03914260002784,157.05163030000404,158.03852649999317,158.03852649999317,158.05511469999328,158.67367320001358,l,0.6239267999771982,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
67,75,119,86,2,12,t,0.9461901999893598,None,12,2,86,5,158.6966605000198,,158.68119650002336,158.6966605000198,159.6800380999921,159.6800380999921,159.6966470000334,160.63198669999838,t,0.9461901999893598,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
11,30,7,87,3,12,t,0.21870059997309,None,12,3,87,0,160.65247319999617,,160.63983240001835,160.65247319999617,161.6385725000291,161.6385725000291,161.65500979998615,161.87340849998873,t,0.21870059997309,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
49,60,89,88,4,12,l,0.4645682000555098,None,12,4,88,4,161.89648029999807,,161.87899480003398,161.89648029999807,162.87994600000093,162.87994600000093,162.89657069998793,163.3479486000142,l,0.4645682000555098,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
40,55,62,89,5,12,l,0.45664280001074076,None,12,5,89,3,163.3641052999883,,163.35213459999068,163.3641052999883,164.36343810003018,164.36343810003018,164.36343810003018,164.83142030000454,l,0.45664280001074076,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
27,50,21,90,6,12,l,0.18753579998156056,None,12,6,90,2,164.8493521999917,,164.83736890001455,164.8493521999917,165.84693890000926,165.84693890000926,165.863674000022,166.04878740001004,l,0.18753579998156056,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
15,35,13,91,0,13,l,None,None,13,0,91,1,166.06851529999403,,166.05591860000277,166.06851529999403,167.05564440001035,167.05564440001035,167.0721958000213,167.29075230000308,l,None,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
78,80,162,92,1,13,t,1.0139910000143573,None,13,1,92,6,167.31356660003075,,167.29820369998924,167.31356660003075,168.29697090003174,168.29697090003174,168.3136177000124,169.3156023999909,t,1.0139910000143573,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
67,75,119,93,2,13,l,0.014425799949094653,None,13,2,93,5,169.33567599998787,,169.32297520001885,169.33567599998787,170.32241470000008,170.32241470000008,170.3390403999947,170.34089140000287,l,0.014425799949094653,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
49,60,89,94,3,13,t,0.6110729000065476,None,13,3,94,4,170.36376410000958,,170.34832749998895,170.36376410000958,171.3471551000257,171.3471551000257,171.3638034000178,171.96577459998662,t,0.6110729000065476,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
40,55,62,95,4,13,l,0.24063939996995032,None,13,4,95,3,171.9852508000331,,171.9729829999851,171.9852508000331,172.97252710000612,172.97252710000612,172.98912179999752,173.22408010001527,l,0.24063939996995032,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
11,30,7,96,5,13,t,0.3023958999547176,None,13,5,96,0,173.2471760000335,,173.23200890002772,173.2471760000335,174.2304946000222,174.2304946000222,174.24723520001862,174.54910820000805,t,0.3023958999547176,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
27,50,21,97,6,13,l,0.3024508000235073,None,13,6,97,2,174.5691577999969,,174.556376499997,174.5691577999969,175.55599630001234,175.55599630001234,175.57262130000163,175.87424060003832,l,0.3024508000235073,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
40,55,62,98,0,14,t,0.29101709998212755,None,14,0,98,3,175.89725610002642,,175.88155779999215,175.89725610002642,176.8806784999906,176.8806784999906,176.8973893999937,177.18272540002363,t,0.29101709998212755,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
49,60,89,99,1,14,l,0.34067189996130764,None,14,1,99,4,177.20212959998753,,177.18986149999546,177.20212959998753,178.1895067000296,178.1895067000296,178.20604780002031,178.54122369998368,l,0.34067189996130764,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
11,30,7,100,2,14,t,0.22651499998755753,None,14,2,100,0,178.5641340999864,,178.54905989998952,178.5641340999864,179.5484002000303,179.5484002000303,179.56416240002727,179.78241520002484,t,0.22651499998755753,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
67,75,119,101,3,14,l,0.44555949995992705,None,14,3,101,5,179.8009732000064,,179.78892190003535,179.8009732000064,180.7975596000324,180.7975596000324,180.8141988000134,181.24942260002717,l,0.44555949995992705,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
15,35,13,102,4,14,l,0.5864042000030167,None,14,4,102,1,181.26928639999824,,181.25648380001076,181.26928639999824,182.2562820999883,182.2562820999883,182.27289940003539,182.8581551000243,l,0.5864042000030167,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
78,80,162,103,5,14,l,0.39365499996347353,None,14,5,103,6,182.88093839999055,,182.8670594000141,182.88093839999055,183.8643330000341,183.8643330000341,183.8811056999839,184.26625879999483,l,0.39365499996347353,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
27,50,21,104,6,14,t,1.2346997000277042,None,14,6,104,2,184.2856741999858,,184.2730778999976,184.2856741999858,185.2730823000311,185.2730823000311,185.28967010002816,186.52493509999476,t,1.2346997000277042,None,103354,001,2024-11-18_12h02.20.444,delay_discounting,2024.2.1post4,60.04606734413178,2024-11-18 12h02.31.412653 +0530,
