47.5581 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
12.9332 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=191, pos=array([-0.09826909, -0.34008745]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.9334 	EXP 	window1: mouseVisible = True
12.9363 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=100, pos=array([-0.09387822,  0.01592101]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.9364 	EXP 	window1: mouseVisible = True
12.9386 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=196, pos=array([-0.13172554,  0.136186  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.9388 	EXP 	window1: mouseVisible = True
12.9410 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=94, pos=array([0.35224589, 0.4180295 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.9524 	EXP 	fixtion: autoDraw = False
12.9524 	EXP 	target: autoDraw = False
12.9524 	EXP 	distr: autoDraw = False
12.9524 	EXP 	distr: autoDraw = False
12.9524 	EXP 	distr: autoDraw = False
12.9524 	EXP 	distr: autoDraw = False
12.9524 	EXP 	distr: autoDraw = False
12.9524 	EXP 	distr: autoDraw = True
12.9524 	EXP 	distr: autoDraw = True
12.9524 	EXP 	distr: autoDraw = True
12.9524 	EXP 	distr: autoDraw = True
12.9524 	EXP 	distr: autoDraw = True
12.9524 	EXP 	fixtion: autoDraw = True
12.9524 	EXP 	target: autoDraw = True
13.1242 	DATA 	Mouse:  Left button up, pos=(302,37)
13.1245 	DATA 	Mouse: Left button down, pos=(302,37)
13.1247 	DATA 	Mouse:  Left button up, pos=(302,37)
15.3603 	DATA 	Mouse: Left button down, pos=(619,371)
15.3749 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
15.3753 	EXP 	window1: mouseVisible = True
15.3779 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=48, pos=array([0.01326193, 0.24095992]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3781 	EXP 	window1: mouseVisible = True
15.3803 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=170, pos=array([ 0.2452494 , -0.23855564]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3805 	EXP 	window1: mouseVisible = True
15.3830 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=256, pos=array([ 0.23633322, -0.43961785]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3832 	EXP 	window1: mouseVisible = True
15.3854 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=8, pos=array([0.20696731, 0.451431  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3856 	EXP 	window1: mouseVisible = True
15.3878 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=108, pos=array([0.12325032, 0.31786559]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3880 	EXP 	window1: mouseVisible = True
15.3905 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=91, pos=array([ 0.03239688, -0.38892568]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3908 	EXP 	window1: mouseVisible = True
15.3942 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=292, pos=array([ 0.098774  , -0.42429093]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3944 	EXP 	window1: mouseVisible = True
15.3976 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=315, pos=array([-0.00053535,  0.49570705]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.3978 	EXP 	window1: mouseVisible = True
15.4010 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=94, pos=array([-0.34782199,  0.31426543]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.4012 	EXP 	window1: mouseVisible = True
15.4038 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=243, pos=array([-0.26638212,  0.3884787 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.4216 	EXP 	fixtion: autoDraw = False
15.4216 	EXP 	target: autoDraw = False
15.4216 	EXP 	distr: autoDraw = False
15.4216 	EXP 	distr: autoDraw = False
15.4216 	EXP 	distr: autoDraw = False
15.4216 	EXP 	distr: autoDraw = False
15.4216 	EXP 	distr: autoDraw = False
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	distr: autoDraw = True
15.4216 	EXP 	fixtion: autoDraw = True
15.4216 	EXP 	target: autoDraw = True
15.5748 	DATA 	Mouse:  Left button up, pos=(619,371)
17.9240 	DATA 	Mouse: Left button down, pos=(390,504)
17.9252 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
17.9256 	EXP 	window1: mouseVisible = True
17.9284 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=283, pos=array([-0.34286   , -0.30097038]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.9287 	EXP 	window1: mouseVisible = True
17.9324 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=301, pos=array([-0.42689133,  0.02629709]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.9327 	EXP 	window1: mouseVisible = True
17.9360 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=83, pos=array([0.44452629, 0.19353008]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.9362 	EXP 	window1: mouseVisible = True
17.9389 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=126, pos=array([-0.13564328,  0.35566117]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.9391 	EXP 	window1: mouseVisible = True
17.9413 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=245, pos=array([ 0.23604886, -0.10239328]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.9532 	EXP 	fixtion: autoDraw = False
17.9532 	EXP 	target: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = False
17.9532 	EXP 	distr: autoDraw = True
17.9532 	EXP 	distr: autoDraw = True
17.9532 	EXP 	distr: autoDraw = True
17.9532 	EXP 	distr: autoDraw = True
17.9532 	EXP 	distr: autoDraw = True
17.9532 	EXP 	fixtion: autoDraw = True
17.9532 	EXP 	target: autoDraw = True
18.1410 	DATA 	Mouse:  Left button up, pos=(390,504)
19.9940 	DATA 	Mouse: Left button down, pos=(658,403)
20.0089 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
20.0093 	EXP 	window1: mouseVisible = True
20.0122 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=280, pos=array([-0.17298722,  0.10781265]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
20.0124 	EXP 	window1: mouseVisible = True
