thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixtion.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
129,0,129,[-0.23],[0.17833333333333334],[1],[0],[0],[1.8232399999999416],['target'],129,0,129,0,293.5672125000001,,10,293.5464161,293.5672125000001,293.5672125000001,0.0412724000000253,295.37007289999997,[-0.23],[0.17833333333333334],[1],[0],[0],[1.8232399999999416],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
130,0,130,[0.48],[-0.185],[1],[0],[0],[1.9902002999999695],['target'],130,0,130,0,295.4129118999999,,10,295.3983363,295.4129118999999,295.4129118999999,0.028037100000119608,297.3889901,[0.48],[-0.185],[1],[0],[0],[1.9902002999999695],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
131,0,131,[-0.11],[0.36],[1],[0],[0],[2.3999386999998933],['target'],131,0,131,0,297.4152746,,5,297.4039375,297.4152746,297.4152746,0.014744399999926827,299.8043605999999,[-0.11],[0.36],[1],[0],[0],[2.3999386999998933],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
132,0,132,[-0.015],[-0.24666666666666667],[1],[0],[0],[1.4619567000002007],['target'],132,0,132,0,299.8377066999999,,5,299.82480269999996,299.8377066999999,299.8377066999999,0.020328000000063184,301.2872219000001,[-0.015],[-0.24666666666666667],[1],[0],[0],[1.4619567000002007],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
133,0,133,[0.17666666666666667],[0.48],[1],[0],[0],[2.6397411999998894],['target'],133,0,133,0,301.33001250000007,,10,301.31545630000005,301.33001250000007,301.33001250000007,0.028081200000087847,303.95569909999995,[0.17666666666666667],[0.48],[1],[0],[0],[2.6397411999998894],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
134,0,134,[-0.2916666666666667],[0.48333333333333334],[1],[0],[0],[3.6313765999998395],['target'],134,0,134,0,304.0051516000001,,10,303.98991290000004,304.0051516000001,304.0051516000001,0.03400230000011106,307.62172899999996,[-0.2916666666666667],[0.48333333333333334],[1],[0],[0],[3.6313765999998395],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
135,0,135,[-0.18333333333333332],[0.095],[1],[0],[0],[2.190384899999799],['target'],135,0,135,0,307.6630826999999,,10,307.64760320000005,307.6630826999999,307.6630826999999,0.025669200000038472,309.83843580000007,[-0.18333333333333332],[0.095],[1],[0],[0],[2.190384899999799],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
136,0,136,[0.12833333333333333],[-0.3283333333333333],[1],[0],[0],[1.7504496999999901],['target'],136,0,136,0,309.8647401999999,,5,309.85259930000007,309.8647401999999,309.8647401999999,0.013962500000161526,311.60353540000006,[0.12833333333333333],[-0.3283333333333333],[1],[0],[0],[1.7504496999999901],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
137,0,137,[-0.11],[-0.07833333333333334],[1],[0],[0],[2.2860740000000987],['target'],137,0,137,0,311.7176357999999,,10,311.7020276999999,311.7176357999999,311.7176357999999,0.09836119999999937,313.98858470000005,[-0.11],[-0.07833333333333334],[1],[0],[0],[2.2860740000000987],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
138,0,138,[0.21166666666666667],[-0.3383333333333333],[1],[0],[0],[2.185579299999972],['target'],138,0,138,0,314.0149561999999,,5,314.0025132999999,314.0149561999999,314.0149561999999,0.013723499999969135,316.18855370000006,[0.21166666666666667],[-0.3383333333333333],[1],[0],[0],[2.185579299999972],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
139,0,139,[-0.355],[-0.29],[1],[0],[0],[1.8179371999999603],['target'],139,0,139,0,316.2150185999999,,5,316.202908,316.2150185999999,316.2150185999999,0.014201100000036604,318.02125249999995,[-0.355],[-0.29],[1],[0],[0],[1.8179371999999603],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
140,0,140,[-0.30666666666666664],[-0.47333333333333333],[1],[0],[0],[2.854808599999842],['target'],140,0,140,0,318.06388300000003,,10,318.0492477999999,318.06388300000003,318.06388300000003,0.0278136000001723,320.9044787,[-0.30666666666666664],[-0.47333333333333333],[1],[0],[0],[2.854808599999842],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
141,0,141,[0.235],[-0.18],[1],[0],[0],[2.0886107000001175],['target'],141,0,141,0,320.9467648,,10,320.93229139999994,320.9467648,320.9467648,0.027575399999932415,323.02134350000006,[0.235],[-0.18],[1],[0],[0],[2.0886107000001175],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
142,0,142,[0.24666666666666667],[0.25166666666666665],[1],[0],[0],[1.552724100000205],['target'],142,0,142,0,323.04868510000006,,5,323.03722199999993,323.04868510000006,323.04868510000006,0.01565260000006674,324.5904562999999,[0.24666666666666667],[0.25166666666666665],[1],[0],[0],[1.552724100000205],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
143,0,143,[-0.5066666666666667],[0.3233333333333333],[1],[0],[0],[2.128940000000057],['target'],143,0,143,0,324.6460459,,10,324.6260680999999,324.6460459,324.6460459,0.03548180000007051,326.75544109999987,[-0.5066666666666667],[0.3233333333333333],[1],[0],[0],[2.128940000000057],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
144,0,144,[0.021666666666666667],[0.14833333333333334],[1],[0],[0],[2.2495466000000306],['target'],144,0,144,0,326.8036660999999,,10,326.7890305000001,326.8036660999999,326.8036660999999,0.033422999999856984,329.0390132,[0.021666666666666667],[0.14833333333333334],[1],[0],[0],[2.2495466000000306],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
145,0,145,[-0.24],[-0.021666666666666667],[1],[0],[0],[1.7720068000000992],['target'],145,0,145,0,329.0815041999999,,10,329.0669198999999,329.0815041999999,329.0815041999999,0.02768300000002455,330.8393389999999,[-0.24],[-0.021666666666666667],[1],[0],[0],[1.7720068000000992],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
146,0,146,[0.11166666666666666],[-0.24166666666666667],[1],[0],[0],[1.6326334999998835],['target'],146,0,146,0,330.86799010000004,,5,330.85535230000005,330.86799010000004,330.86799010000004,0.015821999999843683,332.4883540000001,[0.11166666666666666],[-0.24166666666666667],[1],[0],[0],[1.6326334999998835],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
147,0,147,[0.22166666666666668],[-0.1],[1],[0],[0],[1.869894400000021],['target'],147,0,147,0,332.51569470000004,,5,332.50144410000007,332.51569470000004,332.51569470000004,0.012968999999884545,334.3717684999999,[0.22166666666666668],[-0.1],[1],[0],[0],[1.869894400000021],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
148,0,148,[0.06333333333333334],[-0.3],[1],[0],[0],[1.8503720999999587],['target'],148,0,148,0,334.3991223999999,,5,334.38785400000006,334.3991223999999,334.3991223999999,0.015932999999904496,336.23868489999995,[0.06333333333333334],[-0.3],[1],[0],[0],[1.8503720999999587],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
149,0,149,[-0.36],[0.25333333333333335],[1],[0],[0],[2.2717870000001312],['target'],149,0,149,0,336.28096060000007,,10,336.2673407,336.28096060000007,336.28096060000007,0.028473999999960142,338.5395940000001,[-0.36],[0.25333333333333335],[1],[0],[0],[2.2717870000001312],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
150,0,150,[-0.455],[-0.4683333333333333],[1],[0],[0],[2.9851229999999305],['target'],150,0,150,0,338.56593759999987,,5,338.55358909999995,338.56593759999987,338.56593759999987,0.013793600000099104,341.5391545,[-0.455],[-0.4683333333333333],[1],[0],[0],[2.9851229999999305],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
151,0,151,[-0.3416666666666667],[0.11166666666666666],[1],[0],[0],[1.9068044000000555],['target'],151,0,151,0,341.5817187,,10,341.56718709999996,341.5817187,341.5817187,0.02786710000009407,343.4744244000001,[-0.3416666666666667],[0.11166666666666666],[1],[0],[0],[1.9068044000000555],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
152,0,152,[-0.37333333333333335],[-0.2633333333333333],[1],[0],[0],[1.910672599999998],['target'],152,0,152,0,343.5081883999999,,5,343.4938228000001,343.5081883999999,343.5081883999999,0.0191695000000891,345.4050198,[-0.37333333333333335],[-0.2633333333333333],[1],[0],[0],[1.910672599999998],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
153,0,153,[0.22166666666666668],[0.058333333333333334],[1],[0],[0],[2.084994800000004],['target'],153,0,153,0,345.45487819999994,,10,345.4372168,345.45487819999994,345.45487819999994,0.03209189999984119,347.5227932999999,[0.22166666666666668],[0.058333333333333334],[1],[0],[0],[2.084994800000004],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
154,0,154,[0.17],[-0.43833333333333335],[1],[0],[0],[1.6782215999999153],['target'],154,0,154,0,347.55922340000006,,5,347.54408119999994,347.55922340000006,347.55922340000006,0.02105970000002344,349.22276209999995,[0.17],[-0.43833333333333335],[1],[0],[0],[1.6782215999999153],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
155,0,155,[0.215],[0.006666666666666667],[1],[0],[0],[1.3577826000000641],['target'],155,0,155,0,349.26270640000007,,10,349.24810389999993,349.26270640000007,349.26270640000007,0.025210400000105437,350.6063861,[0.215],[0.006666666666666667],[1],[0],[0],[1.3577826000000641],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
156,0,156,[0.3566666666666667],[-0.36833333333333335],[1],[0],[0],[2.1078026000000136],['target'],156,0,156,0,350.67494710000005,,10,350.6486970000001,350.67494710000005,350.67494710000005,0.04207330000008369,352.75698609999995,[0.3566666666666667],[-0.36833333333333335],[1],[0],[0],[2.1078026000000136],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
157,0,157,[-0.06833333333333333],[-0.12333333333333334],[1],[0],[0],[1.5792639999999665],['target'],157,0,157,0,352.79102250000005,,5,352.77664759999993,352.79102250000005,352.79102250000005,0.019466099999817743,354.3564211999999,[-0.06833333333333333],[-0.12333333333333334],[1],[0],[0],[1.5792639999999665],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
158,0,158,[-0.23666666666666666],[-0.0016666666666666668],[1],[0],[0],[1.53934890000005],['target'],158,0,158,0,354.3971257999999,,10,354.38252310000007,354.3971257999999,354.3971257999999,0.025966899999957604,355.9222728,[-0.23666666666666666],[-0.0016666666666666668],[1],[0],[0],[1.53934890000005],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
159,0,159,[0.27],[-0.365],[1],[0],[0],[1.9062391999998454],['target'],159,0,159,0,355.94995760000006,,5,355.93497520000005,355.94995760000006,355.94995760000006,0.012542800000119314,357.8417738999999,[0.27],[-0.365],[1],[0],[0],[1.9062391999998454],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
160,0,160,[-0.045],[-0.105],[1],[0],[0],[1.4284436999998888],['target'],160,0,160,0,357.8949342000001,,10,357.87773930000003,357.8949342000001,357.8949342000001,0.035713400000076945,359.30664709999996,[-0.045],[-0.105],[1],[0],[0],[1.4284436999998888],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
161,0,161,[0.26166666666666666],[0.49666666666666665],[1],[0],[0],[2.5517357999999604],['target'],161,0,161,0,359.33349139999996,,5,359.32081259999995,359.33349139999996,359.33349139999996,0.013995400000112568,361.8729900999999,[0.26166666666666666],[0.49666666666666665],[1],[0],[0],[2.5517357999999604],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
162,0,162,[-0.058333333333333334],[0.235],[1],[0],[0],[1.9178137999999763],['target'],162,0,162,0,361.9002877999999,,5,361.8864601,361.9002877999999,361.9002877999999,0.013346700000056444,363.80472239999995,[-0.058333333333333334],[0.235],[1],[0],[0],[1.9178137999999763],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
163,0,163,[0.025],[0.20666666666666667],[1],[0],[0],[2.134472500000129],['target'],163,0,163,0,363.83370790000004,,5,363.8208984999999,363.83370790000004,363.83370790000004,0.016000999999960186,365.9558757,[0.025],[0.20666666666666667],[1],[0],[0],[2.134472500000129],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
164,0,164,[-0.37333333333333335],[-0.35333333333333333],[1],[0],[0],[2.069880600000033],['target'],164,0,164,0,365.9837726999999,,5,365.9692814,365.9837726999999,365.9837726999999,0.013263900000083595,368.0395854000001,[-0.37333333333333335],[-0.35333333333333333],[1],[0],[0],[2.069880600000033],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
165,0,165,[-0.19166666666666668],[0.43333333333333335],[1],[0],[0],[1.541208099999949],['target'],165,0,165,0,368.0839598,,10,368.0649105,368.0839598,368.0839598,0.025203899999951318,369.6066120999999,[-0.19166666666666668],[0.43333333333333335],[1],[0],[0],[1.541208099999949],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
166,0,166,[0.365],[0.23333333333333334],[1],[0],[0],[2.284828800000014],['target'],166,0,166,0,369.63395309999987,,5,369.6224357000001,369.63395309999987,369.63395309999987,0.015568300000040836,371.90771330000007,[0.365],[0.23333333333333334],[1],[0],[0],[2.284828800000014],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
167,0,167,[-0.06166666666666667],[-0.21],[1],[0],[0],[2.0218433000000005],['target'],167,0,167,0,371.9512417000001,,10,371.9345277,371.9512417000001,371.9512417000001,0.026650700000118377,373.95677980000005,[-0.06166666666666667],[-0.21],[1],[0],[0],[2.0218433000000005],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
168,0,168,[0.4716666666666667],[-0.13666666666666666],[1],[0],[0],[2.7378823999999895],['target'],168,0,168,0,374.00027449999993,,10,373.9856015999999,374.00027449999993,374.00027449999993,0.028625700000020515,376.7239190999999,[0.4716666666666667],[-0.13666666666666666],[1],[0],[0],[2.7378823999999895],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
169,0,169,[-0.028333333333333332],[-0.1],[1],[0],[0],[1.6191779999999198],['target'],169,0,169,0,376.7691537999999,,10,376.7543306,376.7691537999999,376.7691537999999,0.03020209999999679,378.3739194,[-0.028333333333333332],[-0.1],[1],[0],[0],[1.6191779999999198],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
170,0,170,[-0.505],[-0.39166666666666666],[1],[0],[0],[2.6522092999998677],['target'],170,0,170,0,378.4010232999999,,5,378.3895679,378.4010232999999,378.4010232999999,0.015431000000035056,381.0422653999999,[-0.505],[-0.39166666666666666],[1],[0],[0],[2.6522092999998677],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
171,0,171,[-0.325],[-0.056666666666666664],[1],[0],[0],[1.7649854999999661],['target'],171,0,171,0,381.0715567,,5,381.05898320000006,381.0715567,381.0715567,0.01656019999995806,382.8243834,[-0.325],[-0.056666666666666664],[1],[0],[0],[1.7649854999999661],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
172,0,172,[0.16333333333333333],[-0.37333333333333335],[1],[0],[0],[2.5003402999998343],['target'],172,0,172,0,382.8759729000001,,10,382.85603119999996,382.8759729000001,382.8759729000001,0.03147239999998419,385.3568534000001,[0.16333333333333333],[-0.37333333333333335],[1],[0],[0],[2.5003402999998343],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
173,0,173,[0.25333333333333335],[0.06],[1],[0],[0],[1.7309490999998616],['target'],173,0,173,0,385.4128367999999,,10,385.39540639999996,385.4128367999999,385.4128367999999,0.038524199999983466,387.1269654,[0.25333333333333335],[0.06],[1],[0],[0],[1.7309490999998616],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
174,0,174,[0.2866666666666667],[0.385],[1],[0],[0],[2.095363600000155],['target'],174,0,174,0,387.20841960000007,,10,387.1810037,387.20841960000007,387.20841960000007,0.05380539999987377,389.27695500000004,[0.2866666666666667],[0.385],[1],[0],[0],[2.095363600000155],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
175,0,175,[0.29833333333333334],[0.17666666666666667],[1],[0],[0],[1.6500671000001148],['target'],175,0,175,0,389.3512484999999,,10,389.3261986,389.3512484999999,389.3512484999999,0.04896780000012768,390.97672420000004,[0.29833333333333334],[0.17666666666666667],[1],[0],[0],[1.6500671000001148],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
176,0,176,[-0.41833333333333333],[-0.395],[1],[0],[0],[3.5120428999998694],['target'],176,0,176,0,391.01074760000006,,5,390.9967961,391.01074760000006,391.01074760000006,0.01984060000017962,394.5093445,[-0.41833333333333333],[-0.395],[1],[0],[0],[3.5120428999998694],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
177,0,177,[0.06166666666666667],[0.3516666666666667],[1],[0],[0],[1.9142715999998927],['target'],177,0,177,0,394.56343489999995,,10,394.54537200000004,394.56343489999995,394.56343489999995,0.035843300000124145,396.46017499999994,[0.06166666666666667],[0.3516666666666667],[1],[0],[0],[1.9142715999998927],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
178,0,178,[0.29],[0.39166666666666666],[1],[0],[0],[1.5035696999998436],['target'],178,0,178,0,396.50698480000005,,5,396.48810679999997,396.50698480000005,396.50698480000005,0.027622900000096706,397.9921380999999,[0.29],[0.39166666666666666],[1],[0],[0],[1.5035696999998436],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
179,0,179,[0.09666666666666666],[0.48333333333333334],[1],[0],[0],[3.914170000000013],['target'],179,0,179,0,398.05036530000007,,10,398.0264717,398.05036530000007,398.05036530000007,0.034140200000138066,401.9410674999999,[0.09666666666666666],[0.48333333333333334],[1],[0],[0],[3.914170000000013],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
180,0,180,[-0.46],[0.12666666666666668],[1],[0],[0],[1.8038128999999117],['target'],180,0,180,0,401.9686041,,5,401.954571,401.9686041,401.9686041,0.013347300000077666,403.75884730000007,[-0.46],[0.12666666666666668],[1],[0],[0],[1.8038128999999117],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
181,0,181,[-0.27166666666666667],[0.025],[1],[0],[0],[1.3855490999999347],['target'],181,0,181,0,403.7853436999999,,5,403.7722994999999,403.7853436999999,403.7853436999999,0.013289499999928012,405.15831030000004,[-0.27166666666666667],[0.025],[1],[0],[0],[1.3855490999999347],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
182,0,182,[0.45666666666666667],[0.475],[1],[0],[0],[3.4549458999999842],['target'],182,0,182,0,405.2006225,,10,405.18605279999997,405.2006225,405.2006225,0.027556000000004133,408.6414477999999,[0.45666666666666667],[0.475],[1],[0],[0],[3.4549458999999842],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
183,0,183,[0.0016666666666666668],[0.10166666666666667],[1],[0],[0],[1.9387226999999712],['target'],183,0,183,0,408.6838381,,10,408.6691567999999,408.6838381,408.6838381,0.027485400000159643,410.6082896999999,[0.0016666666666666668],[0.10166666666666667],[1],[0],[0],[1.9387226999999712],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
184,0,184,[-0.28833333333333333],[-0.355],[1],[0],[0],[2.33693530000005],['target'],184,0,184,0,410.6356403,,5,410.62123240000005,410.6356403,410.6356403,0.012778799999978219,412.9585608,[-0.28833333333333333],[-0.355],[1],[0],[0],[2.33693530000005],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
185,0,185,[0.16333333333333333],[0.4483333333333333],[1],[0],[0],[1.7084353000000192],['target'],185,0,185,0,413.0191073000001,,10,413.00038659999996,413.0191073000001,413.0191073000001,0.04171459999997751,414.70920750000005,[0.16333333333333333],[0.4483333333333333],[1],[0],[0],[1.7084353000000192],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
186,0,186,[-0.4033333333333333],[-0.325],[1],[0],[0],[1.988466100000096],['target'],186,0,186,0,414.75117090000003,,10,414.7366509000001,414.75117090000003,414.75117090000003,0.027238200000056167,416.72549619999995,[-0.4033333333333333],[-0.325],[1],[0],[0],[1.988466100000096],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
187,0,187,[0.22666666666666666],[-0.2916666666666667],[1],[0],[0],[1.6561730999999327],['target'],187,0,187,0,416.76659859999995,,10,416.75206690000005,416.76659859999995,416.76659859999995,0.02640550000000985,418.4086654,[0.22666666666666666],[-0.2916666666666667],[1],[0],[0],[1.6561730999999327],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
188,0,188,[0.14833333333333334],[-0.041666666666666664],[1],[0],[0],[2.501625200000035],['target'],188,0,188,0,418.43595589999995,,5,418.42480449999994,418.43595589999995,418.43595589999995,0.015883499999972628,420.9269260000001,[0.14833333333333334],[-0.041666666666666664],[1],[0],[0],[2.501625200000035],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
189,0,189,[0.025],[-0.3383333333333333],[1],[0],[0],[2.6820045000001755],['target'],189,0,189,0,420.9754791999999,,10,420.9595148000001,420.9754791999999,420.9754791999999,0.0324015999999574,423.64196029999994,[0.025],[-0.3383333333333333],[1],[0],[0],[2.6820045000001755],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
190,0,190,[0.03833333333333333],[-0.09833333333333333],[1],[0],[0],[1.087157699999807],['target'],190,0,190,0,423.6695302999999,,5,423.6550242999999,423.6695302999999,423.6695302999999,0.012905200000204786,424.7425962,[0.03833333333333333],[-0.09833333333333333],[1],[0],[0],[1.087157699999807],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
191,0,191,[0.33166666666666667],[0.058333333333333334],[1],[0],[0],[1.5405448000001343],['target'],191,0,191,0,424.78330529999994,,10,424.7682577999999,424.78330529999994,424.78330529999994,0.025532200000043304,426.309219,[0.33166666666666667],[0.058333333333333334],[1],[0],[0],[1.5405448000001343],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
192,0,192,[-0.4483333333333333],[-0.32666666666666666],[1],[0],[0],[2.2880514000000858],['target'],192,0,192,0,426.3608085999999,,10,426.3373254999999,426.3608085999999,426.3608085999999,0.027903899999955684,428.625806,[-0.4483333333333333],[-0.32666666666666666],[1],[0],[0],[2.2880514000000858],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
193,0,193,[-0.23666666666666666],[0.44666666666666666],[1],[0],[0],[3.121970999999803],['target'],193,0,193,0,428.66819069999997,,10,428.6535008000001,428.66819069999997,428.66819069999997,0.027469299999893337,431.7759332999999,[-0.23666666666666666],[0.44666666666666666],[1],[0],[0],[3.121970999999803],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
194,0,194,[-0.235],[0.455],[1],[0],[0],[1.1383565999999519],['target'],194,0,194,0,431.81815430000006,,10,431.8037045000001,431.81815430000006,431.81815430000006,0.027548699999897508,432.94250349999993,[-0.235],[0.455],[1],[0],[0],[1.1383565999999519],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
