reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,81,4,11,t,0.2602725999895483,None,11,4,81,4,152.42804189998424,,152.41310090001207,152.42804189998424,153.41139849997126,153.41139849997126,153.42811189999338,153.68010990001494,t,0.2602725999895483,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
67,75,119,82,5,11,l,0.6587167999823578,None,11,5,82,5,153.70020979997935,,153.68802150001284,153.70020979997935,154.68686780001735,154.68686780001735,154.70341309998184,155.3552574000205,l,0.6587167999823578,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
27,50,21,83,6,11,t,2.480212999973446,None,11,6,83,2,155.37819219997618,,155.36285829998087,155.37819219997618,156.36156789999222,156.36156789999222,156.37822800001595,158.84693599998718,t,2.480212999973446,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
67,75,119,84,0,12,l,0.3618846000172198,None,12,0,84,5,158.86690979998093,,158.8543569999747,158.86690979998093,159.85374669998419,159.85374669998419,159.87035539996577,160.22202970000217,l,0.3618846000172198,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
27,50,21,85,1,12,l,0.974626499984879,None,12,1,85,2,160.2449942000094,,160.22946090000914,160.2449942000094,161.22850289999042,161.22850289999042,161.24512229999527,162.21393520000856,l,0.974626499984879,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
15,35,13,86,2,12,t,0.2825656999484636,None,12,2,86,1,162.23343339998974,,162.22127209999599,162.23343339998974,163.22052669996629,163.22052669996629,163.23713339999085,163.50573889998486,t,0.2825656999484636,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
40,55,62,87,3,12,t,0.34254859999055043,None,12,3,87,3,163.52852980000898,,163.5131415000069,163.52852980000898,164.5119568000082,164.5119568000082,164.52855320001254,164.86437809997005,t,0.34254859999055043,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
49,60,89,88,4,12,t,0.787237600015942,None,12,4,88,4,164.88489509996725,,164.8721959000104,164.88489509996725,165.870659600012,165.870659600012,165.88724000001093,166.67208029999165,t,0.787237600015942,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
78,80,162,89,5,12,l,0.5293855000054464,None,12,5,89,6,166.69538499996997,,166.68043050001143,166.69538499996997,167.67857139999978,167.67857139999978,167.6952142000082,168.21317770000314,l,0.5293855000054464,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
11,30,7,90,6,12,l,0.6888755999971181,None,12,6,90,0,168.22906430001603,,168.21774629998254,168.22906430001603,169.22864669997944,169.22864669997944,169.22864669997944,169.930618399987,l,0.6888755999971181,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
49,60,89,91,0,13,l,0.4668573999661021,None,13,0,91,4,169.94875209999736,,169.93693680001888,169.94875209999736,170.9454632999841,170.9454632999841,170.96212959999684,171.41560309997294,l,0.4668573999661021,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
40,55,62,92,1,13,l,0.20635660004336387,None,13,1,92,3,171.43589839997003,,171.42383260000497,171.43589839997003,172.42094039998483,172.42094039998483,172.43756019999273,172.63914400001522,l,0.20635660004336387,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
11,30,7,93,2,13,t,0.07764050003606826,None,13,2,93,0,172.662290200009,,172.64697840000736,172.662290200009,173.64570079999976,173.64570079999976,173.66226429998642,173.73117699997965,t,0.07764050003606826,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
15,35,13,94,3,13,t,0.017991399974562228,None,13,3,94,1,173.75059189996682,,173.73825270001544,173.75059189996682,174.73773539997637,174.73773539997637,174.75432090001414,174.77277039998444,t,0.017991399974562228,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
27,50,21,95,4,13,t,0.19777269999030977,None,13,4,95,2,174.79576780000934,,174.77995230001397,174.79576780000934,175.77913939999416,175.77913939999416,175.7957757000113,175.9812418000074,t,0.19777269999030977,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
67,75,119,96,5,13,t,0.0259387000114657,None,13,5,96,5,176.00084669998614,,175.98865050001768,176.00084669998614,176.9878343999735,176.9878343999735,177.0044198000105,177.0226232999703,t,0.0259387000114657,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
78,80,162,97,6,13,t,0.1079596999916248,None,13,6,97,6,177.04588059999514,,177.0302080999827,177.04588059999514,178.02933629998006,178.02933629998006,178.0459621999762,178.14783739997074,t,0.1079596999916248,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
78,80,162,98,0,14,t,0.11044600000604987,None,14,0,98,6,178.16260099998908,,178.1481903999811,178.16260099998908,179.16261319996556,179.16261319996556,179.16261319996556,179.28137009998318,t,0.11044600000604987,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
11,30,7,99,1,14,t,0.35494240000844,None,14,1,99,0,179.3015546000097,,179.28853530000197,179.3015546000097,180.2880170000135,180.2880170000135,180.30455000000075,180.65639259997988,t,0.35494240000844,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
40,55,62,100,2,14,t,0.11187830002745613,None,14,2,100,3,180.67946179996943,,180.6637002999778,180.67946179996943,181.66271990002133,181.66271990002133,181.6793622999685,181.78122419997817,t,0.11187830002745613,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
15,35,13,101,3,14,t,0.18874299997696653,None,14,3,101,1,181.8012528999825,,181.78856199997244,181.8012528999825,182.7880500999745,182.7880500999745,182.8046905999654,182.99019380001118,t,0.18874299997696653,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
27,50,21,102,4,14,t,0.6254193999920972,None,14,4,102,2,183.0127031999873,,182.9977265999769,183.0127031999873,183.99598239996703,183.99598239996703,184.01291310001398,184.63170699996408,t,0.6254193999920972,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
49,60,89,103,5,14,t,0.2664102000417188,None,14,5,103,4,184.6515685999766,,184.6388239999651,184.6515685999766,185.638215199986,185.638215199986,185.65479110000888,185.90685560001293,t,0.2664102000417188,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
67,75,119,104,6,14,t,0.3753951999824494,None,14,6,104,5,185.92941779998364,,185.91453890001867,185.92941779998364,186.91297469998244,186.91297469998244,186.92966889997479,187.2984812000068,t,0.3753951999824494,None,060477,001,2024-11-18_11h54.18.859,delay_discounting,2024.2.1post4,60.89392279506346,2024-11-18 11h54.28.963114 +0530,
